r,t,e,y,AnnualTechnologyEmission
RE1,PHL_TRA_AVI_LIQ,CO2e,2044,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2045,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2046,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2047,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2048,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2049,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2050,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2051,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2052,0.0
RE1,PHL_TRA_AVI_LIQ,CO2e,2053,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2020,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2021,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2022,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2023,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2024,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2025,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2026,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2027,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2028,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2029,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2030,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2031,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2032,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2033,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2034,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2035,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2036,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2037,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2038,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2039,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2040,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2041,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2042,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2043,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2044,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2045,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2046,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2047,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2048,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2049,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2050,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2051,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2052,0.0
RE1,PHL_TRA_AVI_LIQ,PM2_5,2053,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2020,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2021,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2022,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2023,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2024,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2025,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2026,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2027,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2028,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2029,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2030,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2031,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2032,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2033,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2034,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2035,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2036,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2037,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2038,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2039,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2040,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2041,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2042,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2043,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2044,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2045,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2046,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2047,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2048,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2049,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2050,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2051,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2052,0.0
RE1,PHL_TRA_TRUL_ELE,CO2e,2053,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2020,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2021,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2022,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2023,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2024,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2025,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2026,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2027,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2028,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2029,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2030,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2031,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2032,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2033,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2034,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2035,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2036,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2037,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2038,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2039,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2040,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2041,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2042,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2043,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2044,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2045,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2046,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2047,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2048,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2049,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2050,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2051,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2052,0.0
RE1,PHL_TRA_TRUL_ELE,PM2_5,2053,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2020,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2021,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2022,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2023,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2024,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2025,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2026,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2027,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2028,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2029,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2030,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2031,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2032,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2033,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2034,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2035,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2036,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2037,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2038,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2039,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2040,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2041,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2042,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2043,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2044,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2045,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2046,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2047,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2048,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2049,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2050,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2051,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2052,0.0
RE1,PHL_TRA_TRUL_PHEV,CO2e,2053,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2020,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2021,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2022,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2023,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2024,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2025,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2026,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2027,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2028,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2029,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2030,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2031,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2032,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2033,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2034,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2035,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2036,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2037,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2038,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2039,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2040,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2041,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2042,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2043,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2044,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2045,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2046,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2047,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2048,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2049,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2050,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2051,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2052,0.0
RE1,PHL_TRA_TRUL_PHEV,PM2_5,2053,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2020,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2021,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2022,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2023,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2024,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2025,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2026,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2027,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2028,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2029,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2030,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2031,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2032,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2033,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2034,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2035,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2036,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2037,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2038,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2039,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2040,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2041,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2042,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2043,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2044,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2045,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2046,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2047,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2048,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2049,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2050,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2051,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2052,0.0
RE1,PHL_TRA_TRUL_LIQ,CO2e,2053,0.0
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2020,17.3189
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2021,18.3303
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2022,19.3424
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2023,20.3538
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2024,21.3652
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2025,22.3766
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2026,23.6212
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2027,24.8659
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2028,26.1113
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2029,27.356
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2030,28.6006
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2031,30.0917
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2032,31.5836
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2033,33.0754
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2034,34.5673
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2035,36.0584
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2036,37.8805
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2037,39.7017
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2038,41.5237
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2039,43.345
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2040,45.167
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2041,47.2882
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2042,49.4086
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2043,51.5298
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2044,53.6509
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2045,55.7721
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2046,58.0808
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2047,60.3903
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2048,62.6998
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2049,65.0093
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2050,67.318
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2051,69.6516
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2052,71.9843
RE1,PHL_TRA_TRUL_LIQ,PM2_5,2053,74.3171
RE1,PHL_TRA_TRUL_NG,CO2e,2020,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2021,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2022,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2023,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2024,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2025,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2026,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2027,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2028,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2029,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2030,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2031,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2032,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2033,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2034,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2035,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2036,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2037,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2038,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2039,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2040,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2041,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2042,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2043,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2044,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2045,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2046,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2047,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2048,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2049,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2050,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2051,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2052,0.0
RE1,PHL_TRA_TRUL_NG,CO2e,2053,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2020,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2021,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2022,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2023,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2024,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2025,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2026,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2027,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2028,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2029,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2030,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2031,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2032,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2033,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2034,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2035,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2036,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2037,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2038,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2039,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2040,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2041,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2042,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2043,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2044,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2045,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2046,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2047,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2048,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2049,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2050,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2051,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2052,0.0
RE1,PHL_TRA_TRUL_NG,PM2_5,2053,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2020,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2021,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2022,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2023,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2024,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2025,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2026,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2027,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2028,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2029,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2030,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2031,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2032,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2033,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2034,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2035,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2036,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2037,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2038,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2039,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2040,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2041,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2042,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2043,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2044,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2045,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2046,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2047,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2048,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2049,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2050,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2051,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2052,0.0
RE1,PHL_TRA_TRUL_H2,CO2e,2053,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2020,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2021,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2022,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2023,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2024,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2025,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2026,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2027,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2028,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2029,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2030,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2031,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2032,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2033,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2034,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2035,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2036,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2037,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2038,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2039,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2040,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2041,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2042,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2043,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2044,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2045,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2046,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2047,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2048,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2049,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2050,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2051,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2052,0.0
RE1,PHL_TRA_TRUL_H2,PM2_5,2053,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2020,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2021,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2022,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2023,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2024,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2025,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2026,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2027,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2028,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2029,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2030,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2031,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2032,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2033,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2034,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2035,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2036,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2037,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2038,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2039,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2040,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2041,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2042,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2043,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2044,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2045,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2046,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2047,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2048,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2049,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2050,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2051,0.0
RE1,PHL_TRA_TRUH_H2,CO2e,2052,0.0
