r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2043,1,RE1,13,RE1,32.1421
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2044,1,RE1,13,RE1,32.8776
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2045,1,RE1,13,RE1,33.6164
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2046,1,RE1,13,RE1,34.4593
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2047,1,RE1,13,RE1,35.3028
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2048,1,RE1,13,RE1,36.1304
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2049,1,RE1,13,RE1,37.4624
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2050,1,RE1,13,RE1,37.8865
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2051,1,RE1,13,RE1,38.9335
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2052,1,RE1,13,RE1,39.768
RE1,PHL_PRO_BIOF,PHL_PRO_PROC_BIOF,2053,1,RE1,13,RE1,40.6214
RE1,PHL_PRO_BIOM,PHL_PRO_PROC_BIOM,2020,1,RE1,13,RE1,16.0582
RE1,PHL_PRO_BIOM,PHL_PRO_PROC_BIOM,2022,1,RE1,13,RE1,3.52
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2020,1,RE1,13,RE1,14.5018
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2021,1,RE1,13,RE1,34.0643
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2022,1,RE1,13,RE1,75.5314
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2023,1,RE1,13,RE1,75.7
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2024,1,RE1,13,RE1,25.326
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2025,1,RE1,13,RE1,56.0285
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2026,1,RE1,13,RE1,55.1024
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2027,1,RE1,13,RE1,50.3611
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2028,1,RE1,13,RE1,50.52
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2029,1,RE1,13,RE1,52.1666
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2030,1,RE1,13,RE1,39.7861
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2031,1,RE1,13,RE1,37.2111
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2032,1,RE1,13,RE1,40.2514
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2033,1,RE1,13,RE1,43.2157
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2034,1,RE1,13,RE1,46.2213
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2035,1,RE1,13,RE1,47.9088
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2036,1,RE1,13,RE1,46.1779
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2037,1,RE1,13,RE1,31.0031
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2038,1,RE1,13,RE1,34.5751
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2039,1,RE1,13,RE1,38.645
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2040,1,RE1,13,RE1,35.3679
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2041,1,RE1,13,RE1,32.7497
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2042,1,RE1,13,RE1,33.2802
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2043,1,RE1,13,RE1,33.8117
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2044,1,RE1,13,RE1,34.3441
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2045,1,RE1,13,RE1,34.8775
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2046,1,RE1,13,RE1,35.4545
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2047,1,RE1,13,RE1,36.0323
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2048,1,RE1,13,RE1,36.6107
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2049,1,RE1,13,RE1,37.1898
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2050,1,RE1,13,RE1,37.6864
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2051,1,RE1,13,RE1,38.3064
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2052,1,RE1,13,RE1,38.9264
RE1,PHL_PRO_COAL,PHL_PRO_PROC_COAL,2053,1,RE1,13,RE1,39.5465
RE1,PHL_PRO_NG,PHL_PRO_PROC_NG,2020,1,RE1,13,RE1,10.6787
RE1,PHL_PRO_NG,PHL_PRO_PROC_NG,2021,1,RE1,13,RE1,10.6006
RE1,PHL_PRO_NG,PHL_PRO_PROC_NG,2024,1,RE1,13,RE1,10.6006
RE1,PHL_PRO_OIL,PHL_PRO_PROC_OIL,2020,1,RE1,13,RE1,5.2428
RE1,PHL_PRO_OIL,PHL_PRO_PROC_OIL,2021,1,RE1,13,RE1,1.1389
RE1,PHL_PRO_OIL,PHL_PRO_PROC_OIL,2023,1,RE1,13,RE1,0.2451
RE1,PHL_PRO_OIL,PHL_PRO_PROC_OIL,2024,1,RE1,13,RE1,23.3278
RE1,PHL_PRO_OIL,PHL_PRO_PROC_OIL,2025,1,RE1,13,RE1,0.2446
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2020,1,RE1,13,RE1,2.072
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2021,1,RE1,13,RE1,2.2383
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2022,1,RE1,13,RE1,2.4046
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2023,1,RE1,13,RE1,2.5709
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2024,1,RE1,13,RE1,2.7371
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2025,1,RE1,13,RE1,2.9034
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2026,1,RE1,13,RE1,3.1167
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2027,1,RE1,13,RE1,3.33
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2028,1,RE1,13,RE1,3.5433
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2029,1,RE1,13,RE1,3.7566
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2030,1,RE1,13,RE1,3.9698
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2031,1,RE1,13,RE1,4.2355
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2032,1,RE1,13,RE1,4.5011
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2033,1,RE1,13,RE1,4.7668
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2034,1,RE1,13,RE1,5.0325
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2035,1,RE1,13,RE1,5.2981
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2036,1,RE1,13,RE1,5.6382
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2037,1,RE1,13,RE1,5.9783
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2038,1,RE1,13,RE1,6.3184
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2039,1,RE1,13,RE1,6.6585
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2040,1,RE1,13,RE1,6.9986
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2041,1,RE1,13,RE1,7.4095
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2042,1,RE1,13,RE1,7.8204
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2043,1,RE1,13,RE1,8.2312
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2044,1,RE1,13,RE1,8.6421
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2045,1,RE1,13,RE1,9.053
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2046,1,RE1,13,RE1,9.5087
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2047,1,RE1,13,RE1,9.9643
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2048,1,RE1,13,RE1,10.42
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2049,1,RE1,13,RE1,10.8757
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2050,1,RE1,13,RE1,11.3314
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2051,1,RE1,13,RE1,11.7871
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2052,1,RE1,13,RE1,12.2427
RE1,PHL_SER_ELEF,PHL_SER_UNIT,2053,1,RE1,13,RE1,12.6983
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2026,1,RE1,13,RE1,0.9186
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2027,1,RE1,13,RE1,1.8372
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2028,1,RE1,13,RE1,2.7558
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2029,1,RE1,13,RE1,3.6743
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2030,1,RE1,13,RE1,4.593
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2031,1,RE1,13,RE1,5.3731
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2032,1,RE1,13,RE1,6.4301
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2033,1,RE1,13,RE1,7.3334
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2034,1,RE1,13,RE1,8.2132
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2035,1,RE1,13,RE1,9.0929
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2036,1,RE1,13,RE1,9.9782
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2037,1,RE1,13,RE1,10.8635
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2038,1,RE1,13,RE1,11.8724
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2039,1,RE1,13,RE1,12.948
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2040,1,RE1,13,RE1,14.3508
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2041,1,RE1,13,RE1,13.2937
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2042,1,RE1,13,RE1,12.3904
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2043,1,RE1,13,RE1,12.1239
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2044,1,RE1,13,RE1,11.9195
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2045,1,RE1,13,RE1,11.8457
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2046,1,RE1,13,RE1,11.9618
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2047,1,RE1,13,RE1,11.7516
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2048,1,RE1,13,RE1,11.5402
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2049,1,RE1,13,RE1,11.5435
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2050,1,RE1,13,RE1,11.5435
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2051,1,RE1,13,RE1,11.5435
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2052,1,RE1,13,RE1,11.2281
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_ELE,2053,1,RE1,13,RE1,10.9159
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2020,1,RE1,13,RE1,12.7331
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2021,1,RE1,13,RE1,12.9319
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2022,1,RE1,13,RE1,13.0169
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2023,1,RE1,13,RE1,13.0204
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2024,1,RE1,13,RE1,13.3861
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2025,1,RE1,13,RE1,13.3262
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2026,1,RE1,13,RE1,12.8774
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2027,1,RE1,13,RE1,12.1988
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2028,1,RE1,13,RE1,11.5202
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2029,1,RE1,13,RE1,10.8674
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2030,1,RE1,13,RE1,9.908
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2031,1,RE1,13,RE1,9.2821
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2032,1,RE1,13,RE1,8.7809
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2033,1,RE1,13,RE1,7.8726
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2034,1,RE1,13,RE1,7.8726
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2035,1,RE1,13,RE1,7.2529
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2036,1,RE1,13,RE1,6.4191
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2037,1,RE1,13,RE1,5.3796
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2038,1,RE1,13,RE1,4.5926
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2039,1,RE1,13,RE1,3.8951
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2040,1,RE1,13,RE1,3.9528
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2041,1,RE1,13,RE1,4.2828
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2042,1,RE1,13,RE1,4.5886
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2043,1,RE1,13,RE1,4.9181
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2044,1,RE1,13,RE1,5.2476
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2045,1,RE1,13,RE1,5.5771
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2046,1,RE1,13,RE1,5.8758
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2047,1,RE1,13,RE1,6.1773
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2048,1,RE1,13,RE1,6.4352
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2049,1,RE1,13,RE1,6.4352
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2050,1,RE1,13,RE1,6.6302
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2051,1,RE1,13,RE1,6.7379
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2052,1,RE1,13,RE1,7.1389
RE1,PHL_TRA_PKM23,PHL_TRA_23WHEEL_LIQ,2053,1,RE1,13,RE1,7.537
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2020,1,RE1,13,RE1,0.0381
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2021,1,RE1,13,RE1,0.0396
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2022,1,RE1,13,RE1,0.0412
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2023,1,RE1,13,RE1,0.0429
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2024,1,RE1,13,RE1,0.0446
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2025,1,RE1,13,RE1,0.0462
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2026,1,RE1,13,RE1,0.0484
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2027,1,RE1,13,RE1,0.0506
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2028,1,RE1,13,RE1,0.0528
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2029,1,RE1,13,RE1,0.055
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2030,1,RE1,13,RE1,0.0572
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2031,1,RE1,13,RE1,0.0601
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2032,1,RE1,13,RE1,0.0631
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2033,1,RE1,13,RE1,0.066
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2034,1,RE1,13,RE1,0.069
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2035,1,RE1,13,RE1,0.0719
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2036,1,RE1,13,RE1,0.0761
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2037,1,RE1,13,RE1,0.0803
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2038,1,RE1,13,RE1,0.0845
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2039,1,RE1,13,RE1,0.0929
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2040,1,RE1,13,RE1,0.0929
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2041,1,RE1,13,RE1,0.0988
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2042,1,RE1,13,RE1,0.1047
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2043,1,RE1,13,RE1,0.1106
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2044,1,RE1,13,RE1,0.1165
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2045,1,RE1,13,RE1,0.1224
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2046,1,RE1,13,RE1,0.1305
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2047,1,RE1,13,RE1,0.1386
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2048,1,RE1,13,RE1,0.1467
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2049,1,RE1,13,RE1,0.1672
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2050,1,RE1,13,RE1,0.1629
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2051,1,RE1,13,RE1,0.1735
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2052,1,RE1,13,RE1,0.184
RE1,PHL_TRA_PKMA,PHL_TRA_AVI_LIQ,2053,1,RE1,13,RE1,0.1946
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2020,1,RE1,13,RE1,0.1838
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2021,1,RE1,13,RE1,0.1865
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2022,1,RE1,13,RE1,0.1891
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2023,1,RE1,13,RE1,0.1918
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2024,1,RE1,13,RE1,0.1944
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2025,1,RE1,13,RE1,0.1971
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2026,1,RE1,13,RE1,0.1996
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2027,1,RE1,13,RE1,0.2021
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2028,1,RE1,13,RE1,0.2047
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2029,1,RE1,13,RE1,0.2072
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2030,1,RE1,13,RE1,0.2097
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2031,1,RE1,13,RE1,0.212
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2032,1,RE1,13,RE1,0.2144
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2033,1,RE1,13,RE1,0.2167
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2034,1,RE1,13,RE1,0.219
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2035,1,RE1,13,RE1,0.2214
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2036,1,RE1,13,RE1,0.2235
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2037,1,RE1,13,RE1,0.2256
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2038,1,RE1,13,RE1,0.2277
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2039,1,RE1,13,RE1,0.2298
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2040,1,RE1,13,RE1,0.2319
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2041,1,RE1,13,RE1,0.2338
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2042,1,RE1,13,RE1,0.2356
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2043,1,RE1,13,RE1,0.2375
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2044,1,RE1,13,RE1,0.2394
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2045,1,RE1,13,RE1,0.2413
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2046,1,RE1,13,RE1,0.2429
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2047,1,RE1,13,RE1,0.2445
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2048,1,RE1,13,RE1,0.2461
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2049,1,RE1,13,RE1,0.2478
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2050,1,RE1,13,RE1,0.2494
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2051,1,RE1,13,RE1,0.2508
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2052,1,RE1,13,RE1,0.2522
RE1,PHL_TRA_PKMB,PHL_TRA_BUS_LIQ,2053,1,RE1,13,RE1,0.2536
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2039,1,RE1,13,RE1,0.3183
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2040,1,RE1,13,RE1,0.806
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2041,1,RE1,13,RE1,1.1744
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2042,1,RE1,13,RE1,1.5962
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2043,1,RE1,13,RE1,2.0209
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2044,1,RE1,13,RE1,2.4456
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2045,1,RE1,13,RE1,2.8703
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2046,1,RE1,13,RE1,3.271
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2047,1,RE1,13,RE1,3.6746
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2048,1,RE1,13,RE1,4.0782
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2049,1,RE1,13,RE1,4.296
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2050,1,RE1,13,RE1,4.5604
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2051,1,RE1,13,RE1,4.78
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2052,1,RE1,13,RE1,5.3008
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_ELE,2053,1,RE1,13,RE1,5.8187
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2020,1,RE1,13,RE1,2.5158
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2021,1,RE1,13,RE1,2.6375
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2022,1,RE1,13,RE1,2.7593
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2023,1,RE1,13,RE1,2.881
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2024,1,RE1,13,RE1,3.0027
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2025,1,RE1,13,RE1,3.1244
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2026,1,RE1,13,RE1,3.2528
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2027,1,RE1,13,RE1,3.3811
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2028,1,RE1,13,RE1,3.5094
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2029,1,RE1,13,RE1,3.6378
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2030,1,RE1,13,RE1,3.7661
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2031,1,RE1,13,RE1,3.8937
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2032,1,RE1,13,RE1,4.0214
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2033,1,RE1,13,RE1,4.149
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2034,1,RE1,13,RE1,4.2766
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2035,1,RE1,13,RE1,4.4043
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2036,1,RE1,13,RE1,4.5281
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2037,1,RE1,13,RE1,4.6519
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2038,1,RE1,13,RE1,4.7757
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2039,1,RE1,13,RE1,4.5812
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2040,1,RE1,13,RE1,4.2737
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2041,1,RE1,13,RE1,3.9595
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2042,1,RE1,13,RE1,3.6482
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2043,1,RE1,13,RE1,3.334
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2044,1,RE1,13,RE1,3.0199
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2045,1,RE1,13,RE1,2.7057
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2046,1,RE1,13,RE1,2.3951
