r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2043,1,RE1,13,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2044,1,RE1,13,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2045,1,RE1,13,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2046,1,RE1,13,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2047,1,RE1,13,RE1,2.6239
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2048,1,RE1,13,RE1,0.044
RE1,PHL_POW_ELE,PHL_POW_GEO_OLD,2053,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2020,1,RE1,13,RE1,1.9074
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2021,1,RE1,13,RE1,1.9074
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2022,1,RE1,13,RE1,1.913
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2023,1,RE1,13,RE1,1.8607
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2024,1,RE1,13,RE1,1.8709
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2025,1,RE1,13,RE1,1.9252
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2026,1,RE1,13,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2027,1,RE1,13,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2028,1,RE1,13,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2029,1,RE1,13,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2030,1,RE1,13,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2031,1,RE1,13,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2032,1,RE1,13,RE1,3.2103
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2033,1,RE1,13,RE1,2.9977
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2034,1,RE1,13,RE1,3.2795
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2035,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2036,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2037,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2038,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2039,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2040,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2041,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2042,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2043,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2044,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2045,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2046,1,RE1,13,RE1,6.0694
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2047,1,RE1,13,RE1,2.6239
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2048,1,RE1,13,RE1,0.044
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2053,1,RE1,13,RE1,6.0694
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2025,1,RE1,13,RE1,3.1816
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2026,1,RE1,13,RE1,3.1816
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2027,1,RE1,13,RE1,5.4288
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2028,1,RE1,13,RE1,7.6675
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2029,1,RE1,13,RE1,9.8955
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2030,1,RE1,13,RE1,14.3884
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2031,1,RE1,13,RE1,15.5087
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2032,1,RE1,13,RE1,16.6291
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2033,1,RE1,13,RE1,17.9583
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2034,1,RE1,13,RE1,12.5891
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2035,1,RE1,13,RE1,10.2647
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2036,1,RE1,13,RE1,6.3219
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2037,1,RE1,13,RE1,4.1643
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2038,1,RE1,13,RE1,1.2963
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2039,1,RE1,13,RE1,0.3255
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2020,1,RE1,13,RE1,1.2476
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2021,1,RE1,13,RE1,1.869
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2022,1,RE1,13,RE1,1.8729
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2023,1,RE1,13,RE1,1.8843
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2024,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2025,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2026,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2027,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2028,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2029,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2030,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2031,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2032,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2033,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2034,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2035,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2036,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2037,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2038,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2039,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2040,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2041,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2042,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2043,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2044,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2045,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2046,1,RE1,13,RE1,1.8928
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2047,1,RE1,13,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2048,1,RE1,13,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2053,1,RE1,13,RE1,1.8873
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2036,1,RE1,13,RE1,0.8179
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2037,1,RE1,13,RE1,4.3057
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2038,1,RE1,13,RE1,8.5228
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2039,1,RE1,13,RE1,10.8914
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2040,1,RE1,13,RE1,12.6551
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2041,1,RE1,13,RE1,13.9005
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2042,1,RE1,13,RE1,15.2346
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2043,1,RE1,13,RE1,16.14
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2044,1,RE1,13,RE1,17.4962
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2045,1,RE1,13,RE1,18.946
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2046,1,RE1,13,RE1,20.8721
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2047,1,RE1,13,RE1,25.7882
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2048,1,RE1,13,RE1,28.0978
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2049,1,RE1,13,RE1,31.3144
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2050,1,RE1,13,RE1,25.4264
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2051,1,RE1,13,RE1,24.4238
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2052,1,RE1,13,RE1,26.0681
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2053,1,RE1,13,RE1,19.736
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2020,1,RE1,13,RE1,0.7324
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2021,1,RE1,13,RE1,0.9655
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2022,1,RE1,13,RE1,1.0169
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2023,1,RE1,13,RE1,1.3213
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2024,1,RE1,13,RE1,2.093
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2025,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2026,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2027,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2028,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2029,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2030,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2031,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2032,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2033,1,RE1,13,RE1,2.3049
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2034,1,RE1,13,RE1,8.5132
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2035,1,RE1,13,RE1,8.5132
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2036,1,RE1,13,RE1,12.9682
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2037,1,RE1,13,RE1,12.9682
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2038,1,RE1,13,RE1,12.9682
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2039,1,RE1,13,RE1,12.9682
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2040,1,RE1,13,RE1,12.9682
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2041,1,RE1,13,RE1,12.9682
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2042,1,RE1,13,RE1,12.9682
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2043,1,RE1,13,RE1,13.3996
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2044,1,RE1,13,RE1,13.3826
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2045,1,RE1,13,RE1,13.327
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2046,1,RE1,13,RE1,12.8312
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2047,1,RE1,13,RE1,12.7643
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2048,1,RE1,13,RE1,14.4397
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2049,1,RE1,13,RE1,14.5559
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2050,1,RE1,13,RE1,22.4331
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2051,1,RE1,13,RE1,24.8379
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2052,1,RE1,13,RE1,24.6029
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2053,1,RE1,13,RE1,24.482
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2020,1,RE1,13,RE1,0.1464
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2021,1,RE1,13,RE1,0.1806
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2023,1,RE1,13,RE1,0.186
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2024,1,RE1,13,RE1,0.186
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2025,1,RE1,13,RE1,0.186
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2026,1,RE1,13,RE1,0.186
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2027,1,RE1,13,RE1,0.186
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2028,1,RE1,13,RE1,0.186
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2029,1,RE1,13,RE1,0.186
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2030,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2031,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2032,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2033,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2034,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2035,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2036,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2037,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2038,1,RE1,13,RE1,0.1787
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2039,1,RE1,13,RE1,0.1119
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2040,1,RE1,13,RE1,0.0921
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2041,1,RE1,13,RE1,0.0921
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2042,1,RE1,13,RE1,0.0921
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2043,1,RE1,13,RE1,0.0921
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2044,1,RE1,13,RE1,0.0921
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2045,1,RE1,13,RE1,0.0395
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2046,1,RE1,13,RE1,0.0054
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2047,1,RE1,13,RE1,0.0054
RE1,PHL_POW_ELE1,PHL_POW_TD,2020,1,RE1,13,RE1,11.2962
RE1,PHL_POW_ELE1,PHL_POW_TD,2021,1,RE1,13,RE1,11.8452
RE1,PHL_POW_ELE1,PHL_POW_TD,2022,1,RE1,13,RE1,12.3942
RE1,PHL_POW_ELE1,PHL_POW_TD,2023,1,RE1,13,RE1,12.9432
RE1,PHL_POW_ELE1,PHL_POW_TD,2024,1,RE1,13,RE1,13.4922
RE1,PHL_POW_ELE1,PHL_POW_TD,2025,1,RE1,13,RE1,14.0413
RE1,PHL_POW_ELE1,PHL_POW_TD,2026,1,RE1,13,RE1,14.2614
RE1,PHL_POW_ELE1,PHL_POW_TD,2027,1,RE1,13,RE1,15.0535
RE1,PHL_POW_ELE1,PHL_POW_TD,2028,1,RE1,13,RE1,15.8455
RE1,PHL_POW_ELE1,PHL_POW_TD,2029,1,RE1,13,RE1,16.6368
RE1,PHL_POW_ELE1,PHL_POW_TD,2030,1,RE1,13,RE1,17.9781
RE1,PHL_POW_ELE1,PHL_POW_TD,2031,1,RE1,13,RE1,18.8947
RE1,PHL_POW_ELE1,PHL_POW_TD,2032,1,RE1,13,RE1,19.8112
RE1,PHL_POW_ELE1,PHL_POW_TD,2033,1,RE1,13,RE1,20.7247
RE1,PHL_POW_ELE1,PHL_POW_TD,2034,1,RE1,13,RE1,21.6417
RE1,PHL_POW_ELE1,PHL_POW_TD,2035,1,RE1,13,RE1,22.0226
RE1,PHL_POW_ELE1,PHL_POW_TD,2036,1,RE1,13,RE1,23.1107
RE1,PHL_POW_ELE1,PHL_POW_TD,2037,1,RE1,13,RE1,24.1989
RE1,PHL_POW_ELE1,PHL_POW_TD,2038,1,RE1,13,RE1,25.3027
RE1,PHL_POW_ELE1,PHL_POW_TD,2039,1,RE1,13,RE1,26.3916
RE1,PHL_POW_ELE1,PHL_POW_TD,2040,1,RE1,13,RE1,27.552
RE1,PHL_POW_ELE1,PHL_POW_TD,2041,1,RE1,13,RE1,28.5709
RE1,PHL_POW_ELE1,PHL_POW_TD,2042,1,RE1,13,RE1,29.6623
RE1,PHL_POW_ELE1,PHL_POW_TD,2043,1,RE1,13,RE1,30.7559
RE1,PHL_POW_ELE1,PHL_POW_TD,2044,1,RE1,13,RE1,31.8516
RE1,PHL_POW_ELE1,PHL_POW_TD,2045,1,RE1,13,RE1,32.9491
RE1,PHL_POW_ELE1,PHL_POW_TD,2046,1,RE1,13,RE1,34.0914
RE1,PHL_POW_ELE1,PHL_POW_TD,2047,1,RE1,13,RE1,35.2351
RE1,PHL_POW_ELE1,PHL_POW_TD,2048,1,RE1,13,RE1,36.3803
RE1,PHL_POW_ELE1,PHL_POW_TD,2049,1,RE1,13,RE1,37.5269
RE1,PHL_POW_ELE1,PHL_POW_TD,2050,1,RE1,13,RE1,39.1543
RE1,PHL_POW_ELE1,PHL_POW_TD,2051,1,RE1,13,RE1,40.3014
RE1,PHL_POW_ELE1,PHL_POW_TD,2052,1,RE1,13,RE1,41.4543
RE1,PHL_POW_ELE1,PHL_POW_TD,2053,1,RE1,13,RE1,42.6846
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2020,1,RE1,13,RE1,0.3226
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2021,1,RE1,13,RE1,0.3299
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2022,1,RE1,13,RE1,0.3371
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2023,1,RE1,13,RE1,0.3444
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2024,1,RE1,13,RE1,0.3516
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2025,1,RE1,13,RE1,0.3589
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2026,1,RE1,13,RE1,0.3668
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2027,1,RE1,13,RE1,0.3747
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2028,1,RE1,13,RE1,0.3825
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2029,1,RE1,13,RE1,0.3904
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2030,1,RE1,13,RE1,0.3983
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2031,1,RE1,13,RE1,0.4072
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2032,1,RE1,13,RE1,0.4162
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2033,1,RE1,13,RE1,0.4251
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2034,1,RE1,13,RE1,0.4341
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2035,1,RE1,13,RE1,0.443
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2036,1,RE1,13,RE1,0.4536
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2037,1,RE1,13,RE1,0.4643
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2038,1,RE1,13,RE1,0.4749
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2039,1,RE1,13,RE1,0.4856
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2040,1,RE1,13,RE1,0.4962
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2041,1,RE1,13,RE1,0.3921
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2042,1,RE1,13,RE1,0.3615
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2043,1,RE1,13,RE1,0.3331
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2044,1,RE1,13,RE1,0.3068
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2045,1,RE1,13,RE1,0.2823
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2046,1,RE1,13,RE1,0.2605
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2047,1,RE1,13,RE1,0.2403
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2048,1,RE1,13,RE1,0.2215
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2049,1,RE1,13,RE1,0.204
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2050,1,RE1,13,RE1,0.6288
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2051,1,RE1,13,RE1,0.6443
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2052,1,RE1,13,RE1,0.6598
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2053,1,RE1,13,RE1,0.6754
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2020,1,RE1,13,RE1,4.4511
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2021,1,RE1,13,RE1,4.7268
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2022,1,RE1,13,RE1,5.0025
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2023,1,RE1,13,RE1,5.2781
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2024,1,RE1,13,RE1,5.5538
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2025,1,RE1,13,RE1,5.8295
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2026,1,RE1,13,RE1,5.6045
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2027,1,RE1,13,RE1,5.9515
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2028,1,RE1,13,RE1,6.2984
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2029,1,RE1,13,RE1,6.6454
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2030,1,RE1,13,RE1,7.5416
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2031,1,RE1,13,RE1,7.9449
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2032,1,RE1,13,RE1,8.3482
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2033,1,RE1,13,RE1,8.7514
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2034,1,RE1,13,RE1,9.1589
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2035,1,RE1,13,RE1,9.0314
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2036,1,RE1,13,RE1,9.511
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2037,1,RE1,13,RE1,9.9906
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2038,1,RE1,13,RE1,10.4703
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2039,1,RE1,13,RE1,10.9499
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2040,1,RE1,13,RE1,11.4295
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2041,1,RE1,13,RE1,11.9449
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2042,1,RE1,13,RE1,12.4604
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2043,1,RE1,13,RE1,12.9758
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2044,1,RE1,13,RE1,13.4912
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2045,1,RE1,13,RE1,14.0067
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2046,1,RE1,13,RE1,14.4972
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2047,1,RE1,13,RE1,14.9877
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2048,1,RE1,13,RE1,15.4783
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2049,1,RE1,13,RE1,15.9688
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2050,1,RE1,13,RE1,16.4593
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2051,1,RE1,13,RE1,16.8634
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2052,1,RE1,13,RE1,17.2674
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2053,1,RE1,13,RE1,17.6714
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2020,1,RE1,13,RE1,4.4335
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2021,1,RE1,13,RE1,4.5333
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2022,1,RE1,13,RE1,4.6331
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2023,1,RE1,13,RE1,4.7329
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2024,1,RE1,13,RE1,4.8327
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2025,1,RE1,13,RE1,4.9325
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2026,1,RE1,13,RE1,5.0407
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2027,1,RE1,13,RE1,5.1489
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2028,1,RE1,13,RE1,5.2571
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2029,1,RE1,13,RE1,5.3653
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2030,1,RE1,13,RE1,5.4735
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2031,1,RE1,13,RE1,5.5965
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2032,1,RE1,13,RE1,5.7194
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2033,1,RE1,13,RE1,5.8424
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2034,1,RE1,13,RE1,5.9653
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2035,1,RE1,13,RE1,6.0882
