r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2025,1,RE1,16,RE1,12.4513
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2026,1,RE1,16,RE1,13.0184
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2027,1,RE1,16,RE1,13.1944
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2028,1,RE1,16,RE1,13.3592
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2029,1,RE1,16,RE1,13.4428
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2030,1,RE1,16,RE1,13.4428
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2031,1,RE1,16,RE1,13.4428
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2032,1,RE1,16,RE1,13.5569
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2033,1,RE1,16,RE1,13.716
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2034,1,RE1,16,RE1,14.157
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2035,1,RE1,16,RE1,14.4497
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2036,1,RE1,16,RE1,14.5874
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2037,1,RE1,16,RE1,14.725
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2038,1,RE1,16,RE1,14.8628
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2039,1,RE1,16,RE1,15.0004
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2040,1,RE1,16,RE1,15.1381
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2041,1,RE1,16,RE1,15.2604
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2042,1,RE1,16,RE1,15.3827
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2043,1,RE1,16,RE1,15.5051
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2044,1,RE1,16,RE1,15.6274
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2045,1,RE1,16,RE1,15.7497
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2046,1,RE1,16,RE1,15.8555
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2047,1,RE1,16,RE1,15.9614
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2048,1,RE1,16,RE1,16.0672
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2049,1,RE1,16,RE1,16.1731
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2050,1,RE1,16,RE1,16.2789
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2051,1,RE1,16,RE1,16.3702
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2052,1,RE1,16,RE1,16.4615
RE1,PHL_PRO_COAL,PHL_HOU_COOK_COAL,2053,1,RE1,16,RE1,16.5528
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2020,1,RE1,16,RE1,0.5947
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2021,1,RE1,16,RE1,0.5901
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2022,1,RE1,16,RE1,0.5856
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2023,1,RE1,16,RE1,0.581
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2024,1,RE1,16,RE1,0.5765
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2025,1,RE1,16,RE1,0.572
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2032,1,RE1,16,RE1,0.5402
RE1,PHL_HOU_ELE,PHL_HOU_COOK_ELE,2033,1,RE1,16,RE1,0.5357
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2020,1,RE1,16,RE1,5.0953
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2021,1,RE1,16,RE1,5.4655
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2022,1,RE1,16,RE1,5.8357
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2023,1,RE1,16,RE1,6.206
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2024,1,RE1,16,RE1,6.5762
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2025,1,RE1,16,RE1,6.9464
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2026,1,RE1,16,RE1,7.4048
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2027,1,RE1,16,RE1,7.8633
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2028,1,RE1,16,RE1,8.3217
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2029,1,RE1,16,RE1,8.7801
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2030,1,RE1,16,RE1,9.2385
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2031,1,RE1,16,RE1,9.7773
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2032,1,RE1,16,RE1,10.3162
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2033,1,RE1,16,RE1,10.855
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2034,1,RE1,16,RE1,11.3938
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2035,1,RE1,16,RE1,11.9326
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2036,1,RE1,16,RE1,12.5663
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2037,1,RE1,16,RE1,13.2
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2038,1,RE1,16,RE1,13.8337
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2039,1,RE1,16,RE1,14.4673
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2040,1,RE1,16,RE1,15.101
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2041,1,RE1,16,RE1,15.782
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2042,1,RE1,16,RE1,16.4631
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2043,1,RE1,16,RE1,17.1441
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2044,1,RE1,16,RE1,17.8251
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2045,1,RE1,16,RE1,18.5061
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2046,1,RE1,16,RE1,19.1542
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2047,1,RE1,16,RE1,19.8023
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2048,1,RE1,16,RE1,20.4504
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2049,1,RE1,16,RE1,21.0985
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2050,1,RE1,16,RE1,21.7466
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2051,1,RE1,16,RE1,22.2805
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2052,1,RE1,16,RE1,22.8143
RE1,PHL_HOU_ELE,PHL_HOU_UNIT,2053,1,RE1,16,RE1,23.3481
RE1,PHL_PRO_BIOM,PHL_INDU_OTHHPH_BIOM,2020,1,RE1,16,RE1,0.8134
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2020,1,RE1,16,RE1,1.9925
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2021,1,RE1,16,RE1,5.7414
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2022,1,RE1,16,RE1,5.8672
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2023,1,RE1,16,RE1,5.8625
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2024,1,RE1,16,RE1,6.1168
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2025,1,RE1,16,RE1,6.1111
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2026,1,RE1,16,RE1,6.3749
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2027,1,RE1,16,RE1,6.5085
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2028,1,RE1,16,RE1,6.6416
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2029,1,RE1,16,RE1,6.7743
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2030,1,RE1,16,RE1,6.9323
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2031,1,RE1,16,RE1,7.0801
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2032,1,RE1,16,RE1,7.2276
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2033,1,RE1,16,RE1,7.3749
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2034,1,RE1,16,RE1,7.5219
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2035,1,RE1,16,RE1,7.6689
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2036,1,RE1,16,RE1,7.8451
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2037,1,RE1,16,RE1,8.0213
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2038,1,RE1,16,RE1,8.1974
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2039,1,RE1,16,RE1,8.3736
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2040,1,RE1,16,RE1,8.541
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2041,1,RE1,16,RE1,8.7446
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2042,1,RE1,16,RE1,8.9487
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2043,1,RE1,16,RE1,9.1533
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2044,1,RE1,16,RE1,9.3584
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2045,1,RE1,16,RE1,9.5639
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2046,1,RE1,16,RE1,9.7995
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2047,1,RE1,16,RE1,10.0355
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2048,1,RE1,16,RE1,10.2718
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2049,1,RE1,16,RE1,10.5083
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2050,1,RE1,16,RE1,10.7037
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2051,1,RE1,16,RE1,10.9681
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2052,1,RE1,16,RE1,11.2324
RE1,PHL_PRO_COAL,PHL_INDU_OTHHPH_COAL,2053,1,RE1,16,RE1,11.4968
RE1,PHL_PRO_NG,PHL_INDU_OTHHPH_NG,2020,1,RE1,16,RE1,0.0391
RE1,PHL_PRO_OIL,PHL_INDU_OTHHPH_OIL,2020,1,RE1,16,RE1,2.6214
RE1,PHL_PRO_OIL,PHL_INDU_OTHHPH_OIL,2023,1,RE1,16,RE1,0.1226
RE1,PHL_PRO_OIL,PHL_INDU_OTHHPH_OIL,2025,1,RE1,16,RE1,0.1223
RE1,PHL_PRO_BIOM,PHL_INDU_OTHLPH_BIOM,2020,1,RE1,16,RE1,0.8134
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2020,1,RE1,16,RE1,1.9925
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2021,1,RE1,16,RE1,4.5373
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2022,1,RE1,16,RE1,5.8672
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2023,1,RE1,16,RE1,5.8625
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2024,1,RE1,16,RE1,6.1168
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2025,1,RE1,16,RE1,6.1111
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2026,1,RE1,16,RE1,6.3749
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2027,1,RE1,16,RE1,6.5085
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2028,1,RE1,16,RE1,6.6416
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2029,1,RE1,16,RE1,6.7743
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2030,1,RE1,16,RE1,6.9323
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2031,1,RE1,16,RE1,7.0801
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2032,1,RE1,16,RE1,7.2276
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2033,1,RE1,16,RE1,7.3749
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2034,1,RE1,16,RE1,7.5219
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2035,1,RE1,16,RE1,7.6689
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2036,1,RE1,16,RE1,7.8451
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2037,1,RE1,16,RE1,8.0213
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2038,1,RE1,16,RE1,8.1974
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2039,1,RE1,16,RE1,8.3736
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2040,1,RE1,16,RE1,8.541
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2041,1,RE1,16,RE1,8.7446
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2042,1,RE1,16,RE1,8.9487
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2043,1,RE1,16,RE1,9.1533
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2044,1,RE1,16,RE1,9.3584
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2045,1,RE1,16,RE1,9.5639
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2046,1,RE1,16,RE1,9.7995
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2047,1,RE1,16,RE1,10.0355
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2048,1,RE1,16,RE1,10.2718
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2049,1,RE1,16,RE1,10.5083
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2050,1,RE1,16,RE1,10.7037
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2051,1,RE1,16,RE1,10.9681
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2052,1,RE1,16,RE1,11.2324
RE1,PHL_PRO_COAL,PHL_INDU_OTHLPH_COAL,2053,1,RE1,16,RE1,11.4968
RE1,PHL_PRO_NG,PHL_INDU_OTHLPH_NG,2020,1,RE1,16,RE1,0.0391
RE1,PHL_PRO_OIL,PHL_INDU_OTHLPH_OIL,2020,1,RE1,16,RE1,2.6214
RE1,PHL_PRO_OIL,PHL_INDU_OTHLPH_OIL,2021,1,RE1,16,RE1,1.1389
RE1,PHL_PRO_OIL,PHL_INDU_OTHLPH_OIL,2023,1,RE1,16,RE1,0.1226
RE1,PHL_PRO_OIL,PHL_INDU_OTHLPH_OIL,2025,1,RE1,16,RE1,0.1223
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2020,1,RE1,16,RE1,4.4335
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2021,1,RE1,16,RE1,4.5333
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2022,1,RE1,16,RE1,4.6331
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2023,1,RE1,16,RE1,4.7329
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2024,1,RE1,16,RE1,4.8327
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2025,1,RE1,16,RE1,4.9325
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2026,1,RE1,16,RE1,5.0407
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2027,1,RE1,16,RE1,5.1489
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2028,1,RE1,16,RE1,5.2571
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2029,1,RE1,16,RE1,5.3653
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2030,1,RE1,16,RE1,5.4735
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2031,1,RE1,16,RE1,5.5965
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2032,1,RE1,16,RE1,5.7194
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2033,1,RE1,16,RE1,5.8424
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2034,1,RE1,16,RE1,5.9653
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2035,1,RE1,16,RE1,6.0882
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2036,1,RE1,16,RE1,6.2345
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2037,1,RE1,16,RE1,6.3808
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2038,1,RE1,16,RE1,6.527
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2039,1,RE1,16,RE1,6.6733
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2040,1,RE1,16,RE1,6.8195
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2041,1,RE1,16,RE1,6.9898
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2042,1,RE1,16,RE1,7.16
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2043,1,RE1,16,RE1,7.3303
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2044,1,RE1,16,RE1,7.5005
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2045,1,RE1,16,RE1,7.6707
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2046,1,RE1,16,RE1,7.8648
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2047,1,RE1,16,RE1,8.059
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2048,1,RE1,16,RE1,8.2531
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2049,1,RE1,16,RE1,8.4472
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2050,1,RE1,16,RE1,8.6413
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2051,1,RE1,16,RE1,8.8547
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2052,1,RE1,16,RE1,9.0681
RE1,PHL_INDU_ELE,PHL_INDU_PLANT_OTH,2053,1,RE1,16,RE1,9.2815
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2020,1,RE1,16,RE1,4.9974
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2021,1,RE1,16,RE1,5.1099
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2022,1,RE1,16,RE1,5.2224
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2023,1,RE1,16,RE1,5.3349
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2024,1,RE1,16,RE1,5.4474
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2025,1,RE1,16,RE1,5.5599
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2026,1,RE1,16,RE1,5.6819
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2027,1,RE1,16,RE1,5.8038
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2028,1,RE1,16,RE1,5.9258
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2029,1,RE1,16,RE1,6.0478
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2030,1,RE1,16,RE1,6.1697
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2031,1,RE1,16,RE1,6.3083
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2032,1,RE1,16,RE1,6.4469
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2033,1,RE1,16,RE1,6.5855
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2034,1,RE1,16,RE1,6.724
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2035,1,RE1,16,RE1,6.8626
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2036,1,RE1,16,RE1,7.0275
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2037,1,RE1,16,RE1,7.1923
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2038,1,RE1,16,RE1,7.3572
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2039,1,RE1,16,RE1,7.5221
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2040,1,RE1,16,RE1,7.6869
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2041,1,RE1,16,RE1,7.8788
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2042,1,RE1,16,RE1,8.0707
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2043,1,RE1,16,RE1,8.2626
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2044,1,RE1,16,RE1,8.4545
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2045,1,RE1,16,RE1,8.6464
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2046,1,RE1,16,RE1,8.8652
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2047,1,RE1,16,RE1,9.084
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2048,1,RE1,16,RE1,9.3028
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2049,1,RE1,16,RE1,9.5216
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2050,1,RE1,16,RE1,9.7404
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2051,1,RE1,16,RE1,9.981
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2052,1,RE1,16,RE1,10.2215
RE1,PHL_INDU_OTHHPH,PHL_INDU_PLANT_OTH,2053,1,RE1,16,RE1,10.4621
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2020,1,RE1,16,RE1,4.9974
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2021,1,RE1,16,RE1,5.1099
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2022,1,RE1,16,RE1,5.2224
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2023,1,RE1,16,RE1,5.3349
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2024,1,RE1,16,RE1,5.4474
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2025,1,RE1,16,RE1,5.5599
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2026,1,RE1,16,RE1,5.6819
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2027,1,RE1,16,RE1,5.8038
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2028,1,RE1,16,RE1,5.9258
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2029,1,RE1,16,RE1,6.0478
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2030,1,RE1,16,RE1,6.1697
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2031,1,RE1,16,RE1,6.3083
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2032,1,RE1,16,RE1,6.4469
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2033,1,RE1,16,RE1,6.5855
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2034,1,RE1,16,RE1,6.724
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2035,1,RE1,16,RE1,6.8626
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2036,1,RE1,16,RE1,7.0275
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2037,1,RE1,16,RE1,7.1923
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2038,1,RE1,16,RE1,7.3572
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2039,1,RE1,16,RE1,7.5221
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2040,1,RE1,16,RE1,7.6869
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2041,1,RE1,16,RE1,7.8788
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2042,1,RE1,16,RE1,8.0707
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2043,1,RE1,16,RE1,8.2626
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2044,1,RE1,16,RE1,8.4545
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2045,1,RE1,16,RE1,8.6464
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2046,1,RE1,16,RE1,8.8652
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2047,1,RE1,16,RE1,9.084
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2048,1,RE1,16,RE1,9.3028
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2049,1,RE1,16,RE1,9.5216
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2050,1,RE1,16,RE1,9.7404
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2051,1,RE1,16,RE1,9.981
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2052,1,RE1,16,RE1,10.2215
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2053,1,RE1,16,RE1,10.4621
RE1,PHL_LND,PHL_LND_BLT,2023,1,RE1,16,RE1,2.7254
RE1,PHL_LND,PHL_LND_BLT,2030,1,RE1,16,RE1,1.1775
RE1,PHL_LND,PHL_LND_BLT,2036,1,RE1,16,RE1,2.0765
RE1,PHL_LND,PHL_LND_BLT,2049,1,RE1,16,RE1,7.08
RE1,PHL_LND,PHL_LND_BLT,2052,1,RE1,16,RE1,7.9045
RE1,PHL_WTR_PRC,PHL_LND_BLT,2023,1,RE1,16,RE1,6.4047
RE1,PHL_WTR_PRC,PHL_LND_BLT,2030,1,RE1,16,RE1,2.767
RE1,PHL_WTR_PRC,PHL_LND_BLT,2036,1,RE1,16,RE1,4.8799
RE1,PHL_WTR_PRC,PHL_LND_BLT,2049,1,RE1,16,RE1,16.6381
RE1,PHL_WTR_PRC,PHL_LND_BLT,2052,1,RE1,16,RE1,18.5756
