r,t,y,TotalCapacityAnnual
RE1,PHL_POW_PP_BIOM_CCS,2050,0.0
RE1,PHL_POW_PP_BIOM_CCS,2051,0.0
RE1,PHL_POW_PP_BIOM_CCS,2052,0.0
RE1,PHL_POW_PP_BIOM_CCS,2053,0.0
RE1,PHL_POW_GEO_OLD,2020,1.2556
RE1,PHL_POW_GEO_OLD,2021,1.2556
RE1,PHL_POW_GEO_OLD,2022,1.2593
RE1,PHL_POW_GEO_OLD,2023,1.2249
RE1,PHL_POW_GEO_OLD,2024,1.2316
RE1,PHL_POW_GEO_OLD,2025,1.2673
RE1,PHL_POW_GEO_OLD,2026,2.1133
RE1,PHL_POW_GEO_OLD,2027,2.1133
RE1,PHL_POW_GEO_OLD,2028,2.1133
RE1,PHL_POW_GEO_OLD,2029,2.1133
RE1,PHL_POW_GEO_OLD,2030,2.1133
RE1,PHL_POW_GEO_OLD,2031,2.1133
RE1,PHL_POW_GEO_OLD,2032,2.1133
RE1,PHL_POW_GEO_OLD,2033,1.9733
RE1,PHL_POW_GEO_OLD,2034,2.1589
RE1,PHL_POW_GEO_OLD,2035,3.9954
RE1,PHL_POW_GEO_OLD,2036,3.9954
RE1,PHL_POW_GEO_OLD,2037,3.9954
RE1,PHL_POW_GEO_OLD,2038,3.9954
RE1,PHL_POW_GEO_OLD,2039,3.9954
RE1,PHL_POW_GEO_OLD,2040,3.9954
RE1,PHL_POW_GEO_OLD,2041,3.9954
RE1,PHL_POW_GEO_OLD,2042,3.9954
RE1,PHL_POW_GEO_OLD,2043,3.9954
RE1,PHL_POW_GEO_OLD,2044,3.9954
RE1,PHL_POW_GEO_OLD,2045,3.9954
RE1,PHL_POW_GEO_OLD,2046,3.9954
RE1,PHL_POW_GEO_OLD,2047,3.9954
RE1,PHL_POW_GEO_OLD,2048,3.9954
RE1,PHL_POW_GEO_OLD,2049,3.9954
RE1,PHL_POW_GEO_OLD,2050,3.9954
RE1,PHL_POW_GEO_OLD,2051,3.9954
RE1,PHL_POW_GEO_OLD,2052,3.9954
RE1,PHL_POW_GEO_OLD,2053,3.9954
RE1,PHL_POW_CHP_COAL_OLD,2020,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2021,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2022,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2023,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2024,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2025,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2026,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2027,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2028,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2029,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2030,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2031,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2032,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2033,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2034,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2035,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2036,9.5479
RE1,PHL_POW_CHP_COAL_OLD,2037,9.5479
RE1,PHL_POW_CHP_COAL_OLD,2038,8.8438
RE1,PHL_POW_CHP_COAL_OLD,2039,7.5498
RE1,PHL_POW_CHP_COAL_OLD,2040,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2041,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2042,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2043,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2044,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2045,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2046,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2047,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2048,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2049,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2050,6.3658
RE1,PHL_POW_CHP_COAL_OLD,2051,6.0879
RE1,PHL_POW_CHP_COAL_OLD,2052,6.0879
RE1,PHL_POW_CHP_COAL_OLD,2053,5.4363
RE1,PHL_POW_CHP_BIOM_OLD,2020,0.4972
RE1,PHL_POW_CHP_BIOM_OLD,2021,0.4972
RE1,PHL_POW_CHP_BIOM_OLD,2022,0.5792
RE1,PHL_POW_CHP_BIOM_OLD,2023,0.5852
RE1,PHL_POW_CHP_BIOM_OLD,2024,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2025,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2026,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2027,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2028,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2029,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2030,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2031,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2032,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2033,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2034,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2035,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2036,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2037,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2038,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2039,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2040,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2041,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2042,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2043,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2044,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2045,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2046,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2047,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2048,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2049,0.5586
RE1,PHL_POW_CHP_BIOM_OLD,2050,0.5077
RE1,PHL_POW_CHP_BIOM_OLD,2051,0.5077
RE1,PHL_POW_CHP_BIOM_OLD,2052,0.4879
RE1,PHL_POW_CHP_BIOM_OLD,2053,0.4864
RE1,PHL_INDU_PLANT_OTH,2020,207.4892
RE1,PHL_INDU_PLANT_OTH,2021,226.173
RE1,PHL_INDU_PLANT_OTH,2022,226.173
RE1,PHL_INDU_PLANT_OTH,2023,226.173
RE1,PHL_INDU_PLANT_OTH,2024,226.173
RE1,PHL_INDU_PLANT_OTH,2025,246.0369
RE1,PHL_INDU_PLANT_OTH,2026,246.0369
RE1,PHL_INDU_PLANT_OTH,2027,246.0369
RE1,PHL_INDU_PLANT_OTH,2028,246.0369
RE1,PHL_INDU_PLANT_OTH,2029,251.1012
RE1,PHL_INDU_PLANT_OTH,2030,273.4262
RE1,PHL_INDU_PLANT_OTH,2031,273.4262
RE1,PHL_INDU_PLANT_OTH,2032,273.4262
RE1,PHL_INDU_PLANT_OTH,2033,273.4262
RE1,PHL_INDU_PLANT_OTH,2034,319.1582
RE1,PHL_INDU_PLANT_OTH,2035,319.1582
RE1,PHL_INDU_PLANT_OTH,2036,319.1582
RE1,PHL_INDU_PLANT_OTH,2037,319.1582
RE1,PHL_INDU_PLANT_OTH,2038,319.1582
RE1,PHL_INDU_PLANT_OTH,2039,319.1582
RE1,PHL_INDU_PLANT_OTH,2040,319.1582
RE1,PHL_INDU_PLANT_OTH,2041,680.4188
RE1,PHL_INDU_PLANT_OTH,2042,680.4188
RE1,PHL_INDU_PLANT_OTH,2043,680.4188
RE1,PHL_INDU_PLANT_OTH,2044,680.4188
RE1,PHL_INDU_PLANT_OTH,2045,472.9297
RE1,PHL_INDU_PLANT_OTH,2046,454.2458
RE1,PHL_INDU_PLANT_OTH,2047,454.2458
RE1,PHL_INDU_PLANT_OTH,2048,454.2458
RE1,PHL_INDU_PLANT_OTH,2049,454.2458
RE1,PHL_INDU_PLANT_OTH,2050,434.382
RE1,PHL_INDU_PLANT_OTH,2051,434.382
RE1,PHL_INDU_PLANT_OTH,2052,434.382
RE1,PHL_INDU_PLANT_OTH,2053,434.382
RE1,PHL_INDU_OTHLPH_OIL,2020,1.6221
RE1,PHL_INDU_OTHLPH_OIL,2021,1.6175
RE1,PHL_INDU_OTHLPH_OIL,2022,1.6128
RE1,PHL_INDU_OTHLPH_OIL,2023,1.6082
RE1,PHL_INDU_OTHLPH_OIL,2024,1.6035
RE1,PHL_INDU_OTHLPH_OIL,2025,1.5989
RE1,PHL_INDU_OTHLPH_OIL,2026,1.5942
RE1,PHL_INDU_OTHLPH_OIL,2027,1.5895
RE1,PHL_INDU_OTHLPH_OIL,2028,1.5849
RE1,PHL_INDU_OTHLPH_OIL,2029,1.5802
RE1,PHL_INDU_OTHLPH_OIL,2030,1.5756
RE1,PHL_INDU_OTHLPH_OIL,2031,1.5709
RE1,PHL_INDU_OTHLPH_OIL,2032,1.5663
RE1,PHL_INDU_OTHLPH_OIL,2033,1.5616
RE1,PHL_INDU_OTHLPH_OIL,2034,1.557
RE1,PHL_INDU_OTHLPH_OIL,2035,1.5523
RE1,PHL_INDU_OTHLPH_OIL,2036,1.5477
RE1,PHL_INDU_OTHLPH_OIL,2037,1.543
RE1,PHL_INDU_OTHLPH_OIL,2038,1.5384
RE1,PHL_INDU_OTHLPH_OIL,2039,1.5381
RE1,PHL_INDU_OTHLPH_OIL,2040,0.0
RE1,PHL_INDU_OTHLPH_OIL,2041,0.0
RE1,PHL_INDU_OTHLPH_OIL,2042,0.0
RE1,PHL_INDU_OTHLPH_OIL,2043,0.0
RE1,PHL_INDU_OTHLPH_OIL,2044,0.0
RE1,PHL_INDU_OTHLPH_OIL,2045,0.0
RE1,PHL_INDU_OTHLPH_OIL,2046,0.0
RE1,PHL_INDU_OTHLPH_OIL,2047,0.0
RE1,PHL_INDU_OTHLPH_OIL,2048,0.0
RE1,PHL_INDU_OTHLPH_OIL,2049,0.0
RE1,PHL_INDU_OTHLPH_OIL,2050,0.0
RE1,PHL_INDU_OTHLPH_OIL,2051,0.0
RE1,PHL_INDU_OTHLPH_OIL,2052,0.0
RE1,PHL_INDU_OTHLPH_OIL,2053,0.0
RE1,PHL_INDU_OTHLPH_NG,2020,0.0237
RE1,PHL_INDU_OTHLPH_NG,2021,0.0236
RE1,PHL_INDU_OTHLPH_NG,2022,0.0235
RE1,PHL_INDU_OTHLPH_NG,2023,0.0234
RE1,PHL_INDU_OTHLPH_NG,2024,0.0233
RE1,PHL_INDU_OTHLPH_NG,2025,0.0232
RE1,PHL_INDU_OTHLPH_NG,2026,0.0232
RE1,PHL_INDU_OTHLPH_NG,2027,0.0231
RE1,PHL_INDU_OTHLPH_NG,2028,0.023
RE1,PHL_INDU_OTHLPH_NG,2029,0.0229
RE1,PHL_INDU_OTHLPH_NG,2030,0.0228
RE1,PHL_INDU_OTHLPH_NG,2031,0.0227
RE1,PHL_INDU_OTHLPH_NG,2032,0.0227
RE1,PHL_INDU_OTHLPH_NG,2033,0.0226
RE1,PHL_INDU_OTHLPH_NG,2034,0.0225
RE1,PHL_INDU_OTHLPH_NG,2035,0.0224
RE1,PHL_INDU_OTHLPH_NG,2036,0.0223
RE1,PHL_INDU_OTHLPH_NG,2037,0.0222
RE1,PHL_INDU_OTHLPH_NG,2038,0.0222
RE1,PHL_INDU_OTHLPH_NG,2039,0.0221
RE1,PHL_INDU_OTHLPH_NG,2040,0.022
RE1,PHL_INDU_OTHLPH_NG,2041,0.0219
RE1,PHL_INDU_OTHLPH_NG,2042,0.0217
RE1,PHL_INDU_OTHLPH_NG,2043,0.0217
RE1,PHL_INDU_OTHLPH_NG,2044,0.0217
RE1,PHL_INDU_OTHLPH_NG,2045,0.0
RE1,PHL_INDU_OTHLPH_NG,2046,0.0
RE1,PHL_INDU_OTHLPH_NG,2047,0.0
RE1,PHL_INDU_OTHLPH_NG,2048,0.0
RE1,PHL_INDU_OTHLPH_NG,2049,0.0
RE1,PHL_INDU_OTHLPH_NG,2050,0.0
RE1,PHL_INDU_OTHLPH_NG,2051,0.0
RE1,PHL_INDU_OTHLPH_NG,2052,0.0
RE1,PHL_INDU_OTHLPH_NG,2053,0.0
RE1,PHL_INDU_OTHLPH_H2,2020,0.0
RE1,PHL_INDU_OTHLPH_H2,2021,0.0
RE1,PHL_INDU_OTHLPH_H2,2022,0.0
RE1,PHL_INDU_OTHLPH_H2,2023,0.0
RE1,PHL_INDU_OTHLPH_H2,2024,0.0
RE1,PHL_INDU_OTHLPH_H2,2025,0.0
RE1,PHL_INDU_OTHLPH_H2,2026,0.0
RE1,PHL_INDU_OTHLPH_H2,2027,0.0
RE1,PHL_INDU_OTHLPH_H2,2028,0.0
RE1,PHL_INDU_OTHLPH_H2,2029,0.0
RE1,PHL_INDU_OTHLPH_H2,2030,0.0
RE1,PHL_INDU_OTHLPH_H2,2031,0.0
RE1,PHL_INDU_OTHLPH_H2,2032,0.0
RE1,PHL_INDU_OTHLPH_H2,2033,0.0
RE1,PHL_INDU_OTHLPH_H2,2034,0.0
RE1,PHL_INDU_OTHLPH_H2,2035,0.0
RE1,PHL_INDU_OTHLPH_H2,2036,0.0
RE1,PHL_INDU_OTHLPH_H2,2037,0.0
RE1,PHL_INDU_OTHLPH_H2,2038,0.0
RE1,PHL_INDU_OTHLPH_H2,2039,0.0
RE1,PHL_INDU_OTHLPH_H2,2040,0.0
RE1,PHL_INDU_OTHLPH_H2,2041,0.0
RE1,PHL_INDU_OTHLPH_H2,2042,0.0
RE1,PHL_INDU_OTHLPH_H2,2043,0.0
RE1,PHL_INDU_OTHLPH_H2,2044,0.0
RE1,PHL_INDU_OTHLPH_H2,2045,0.0
RE1,PHL_INDU_OTHLPH_H2,2046,0.0
RE1,PHL_INDU_OTHLPH_H2,2047,0.0
RE1,PHL_INDU_OTHLPH_H2,2048,0.0
RE1,PHL_INDU_OTHLPH_H2,2049,0.0
RE1,PHL_INDU_OTHLPH_H2,2050,0.0
RE1,PHL_INDU_OTHLPH_H2,2051,0.0
RE1,PHL_INDU_OTHLPH_H2,2052,0.0
RE1,PHL_INDU_OTHLPH_H2,2053,0.0
RE1,PHL_INDU_OTHLPH_ELE,2020,0.0
RE1,PHL_INDU_OTHLPH_ELE,2021,0.0
RE1,PHL_INDU_OTHLPH_ELE,2022,0.0
RE1,PHL_INDU_OTHLPH_ELE,2023,0.0
RE1,PHL_INDU_OTHLPH_ELE,2024,0.0
RE1,PHL_INDU_OTHLPH_ELE,2025,0.0
RE1,PHL_INDU_OTHLPH_ELE,2026,0.0
RE1,PHL_INDU_OTHLPH_ELE,2027,0.0
RE1,PHL_INDU_OTHLPH_ELE,2028,0.0
RE1,PHL_INDU_OTHLPH_ELE,2029,0.0
RE1,PHL_INDU_OTHLPH_ELE,2030,0.0
RE1,PHL_INDU_OTHLPH_ELE,2031,0.0
RE1,PHL_INDU_OTHLPH_ELE,2032,0.0
RE1,PHL_INDU_OTHLPH_ELE,2033,0.0
RE1,PHL_INDU_OTHLPH_ELE,2034,0.0
RE1,PHL_INDU_OTHLPH_ELE,2035,0.0
RE1,PHL_INDU_OTHLPH_ELE,2036,0.0
RE1,PHL_INDU_OTHLPH_ELE,2037,0.0
RE1,PHL_INDU_OTHLPH_ELE,2038,0.0
RE1,PHL_INDU_OTHLPH_ELE,2039,0.0
RE1,PHL_INDU_OTHLPH_ELE,2040,0.0
RE1,PHL_INDU_OTHLPH_ELE,2041,0.0
RE1,PHL_INDU_OTHLPH_ELE,2042,0.0
RE1,PHL_INDU_OTHLPH_ELE,2043,0.0
RE1,PHL_INDU_OTHLPH_ELE,2044,0.0
RE1,PHL_INDU_OTHLPH_ELE,2045,0.0
RE1,PHL_INDU_OTHLPH_ELE,2046,0.0
RE1,PHL_INDU_OTHLPH_ELE,2047,0.0
RE1,PHL_INDU_OTHLPH_ELE,2048,0.0
RE1,PHL_INDU_OTHLPH_ELE,2049,0.0
RE1,PHL_INDU_OTHLPH_ELE,2050,0.0
RE1,PHL_INDU_OTHLPH_ELE,2051,0.0
RE1,PHL_INDU_OTHLPH_ELE,2052,0.0
RE1,PHL_INDU_OTHLPH_ELE,2053,0.0
RE1,PHL_INDU_OTHLPH_COAL,2020,1.1674
RE1,PHL_INDU_OTHLPH_COAL,2021,2.6583
RE1,PHL_INDU_OTHLPH_COAL,2022,3.4378
RE1,PHL_INDU_OTHLPH_COAL,2023,3.4358
RE1,PHL_INDU_OTHLPH_COAL,2024,3.5859
RE1,PHL_INDU_OTHLPH_COAL,2025,3.5839
RE1,PHL_INDU_OTHLPH_COAL,2026,3.7403
RE1,PHL_INDU_OTHLPH_COAL,2027,3.8206
RE1,PHL_INDU_OTHLPH_COAL,2028,3.9009
RE1,PHL_INDU_OTHLPH_COAL,2029,3.9812
RE1,PHL_INDU_OTHLPH_COAL,2030,4.0615
RE1,PHL_INDU_OTHLPH_COAL,2031,4.1527
RE1,PHL_INDU_OTHLPH_COAL,2032,4.2439
RE1,PHL_INDU_OTHLPH_COAL,2033,4.3351
RE1,PHL_INDU_OTHLPH_COAL,2034,4.4264
RE1,PHL_INDU_OTHLPH_COAL,2035,4.5176
RE1,PHL_INDU_OTHLPH_COAL,2036,4.6261
RE1,PHL_INDU_OTHLPH_COAL,2037,4.7346
RE1,PHL_INDU_OTHLPH_COAL,2038,4.8432
RE1,PHL_INDU_OTHLPH_COAL,2039,4.9517
RE1,PHL_INDU_OTHLPH_COAL,2040,5.0602
RE1,PHL_INDU_OTHLPH_COAL,2041,5.1865
RE1,PHL_INDU_OTHLPH_COAL,2042,5.3129
RE1,PHL_INDU_OTHLPH_COAL,2043,5.4392
RE1,PHL_INDU_OTHLPH_COAL,2044,5.5655
RE1,PHL_INDU_OTHLPH_COAL,2045,5.6918
RE1,PHL_INDU_OTHLPH_COAL,2046,5.8359
RE1,PHL_INDU_OTHLPH_COAL,2047,5.9799
RE1,PHL_INDU_OTHLPH_COAL,2048,6.1239
RE1,PHL_INDU_OTHLPH_COAL,2049,6.268
RE1,PHL_INDU_OTHLPH_COAL,2050,6.412
RE1,PHL_INDU_OTHLPH_COAL,2051,6.5704
RE1,PHL_INDU_OTHLPH_COAL,2052,6.7287
RE1,PHL_INDU_OTHLPH_COAL,2053,6.8871
RE1,PHL_INDU_OTHLPH_BIOM,2020,0.4766
RE1,PHL_INDU_OTHLPH_BIOM,2021,0.4758
RE1,PHL_INDU_OTHLPH_BIOM,2022,0.4749
RE1,PHL_INDU_OTHLPH_BIOM,2023,0.4741
RE1,PHL_INDU_OTHLPH_BIOM,2024,0.4733
RE1,PHL_INDU_OTHLPH_BIOM,2025,0.4725
RE1,PHL_INDU_OTHLPH_BIOM,2026,0.4717
RE1,PHL_INDU_OTHLPH_BIOM,2027,0.4709
RE1,PHL_INDU_OTHLPH_BIOM,2028,0.4701
RE1,PHL_INDU_OTHLPH_BIOM,2029,0.4693
RE1,PHL_INDU_OTHLPH_BIOM,2030,0.4684
RE1,PHL_INDU_OTHLPH_BIOM,2031,0.4676
RE1,PHL_INDU_OTHLPH_BIOM,2032,0.4668
RE1,PHL_INDU_OTHLPH_BIOM,2033,0.466
RE1,PHL_INDU_OTHLPH_BIOM,2034,0.4652
RE1,PHL_INDU_OTHLPH_BIOM,2035,0.4644
RE1,PHL_INDU_OTHLPH_BIOM,2036,0.4636
RE1,PHL_INDU_OTHLPH_BIOM,2037,0.4628
RE1,PHL_INDU_OTHLPH_BIOM,2038,0.4619
RE1,PHL_INDU_OTHLPH_BIOM,2039,0.4611
RE1,PHL_INDU_OTHLPH_BIOM,2040,0.4603
RE1,PHL_INDU_OTHLPH_BIOM,2041,0.4595
RE1,PHL_INDU_OTHLPH_BIOM,2042,0.4587
RE1,PHL_INDU_OTHLPH_BIOM,2043,0.4578
RE1,PHL_INDU_OTHLPH_BIOM,2044,0.4578
RE1,PHL_INDU_OTHLPH_BIOM,2045,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2046,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2047,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2048,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2049,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2050,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2051,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2052,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2053,0.0
RE1,PHL_INDU_OTHHPH_OIL,2020,1.6221
RE1,PHL_INDU_OTHHPH_OIL,2021,1.6184
RE1,PHL_INDU_OTHHPH_OIL,2022,1.6147
RE1,PHL_INDU_OTHHPH_OIL,2023,1.6111
RE1,PHL_INDU_OTHHPH_OIL,2024,1.6074
RE1,PHL_INDU_OTHHPH_OIL,2025,1.6037
RE1,PHL_INDU_OTHHPH_OIL,2026,1.6
RE1,PHL_INDU_OTHHPH_OIL,2027,1.5963
RE1,PHL_INDU_OTHHPH_OIL,2028,1.5926
RE1,PHL_INDU_OTHHPH_OIL,2029,1.589
RE1,PHL_INDU_OTHHPH_OIL,2030,1.5853
RE1,PHL_INDU_OTHHPH_OIL,2031,1.5816
RE1,PHL_INDU_OTHHPH_OIL,2032,1.5779
RE1,PHL_INDU_OTHHPH_OIL,2033,1.5742
RE1,PHL_INDU_OTHHPH_OIL,2034,1.5705
RE1,PHL_INDU_OTHHPH_OIL,2035,1.5669
RE1,PHL_INDU_OTHHPH_OIL,2036,1.5632
RE1,PHL_INDU_OTHHPH_OIL,2037,1.5595
RE1,PHL_INDU_OTHHPH_OIL,2038,1.5558
RE1,PHL_INDU_OTHHPH_OIL,2039,1.5521
RE1,PHL_INDU_OTHHPH_OIL,2040,1.5484
RE1,PHL_INDU_OTHHPH_OIL,2041,1.5448
RE1,PHL_INDU_OTHHPH_OIL,2042,1.5411
RE1,PHL_INDU_OTHHPH_OIL,2043,1.5374
RE1,PHL_INDU_OTHHPH_OIL,2044,1.5373
RE1,PHL_INDU_OTHHPH_OIL,2045,0.0
RE1,PHL_INDU_OTHHPH_OIL,2046,0.0
RE1,PHL_INDU_OTHHPH_OIL,2047,0.0
RE1,PHL_INDU_OTHHPH_OIL,2048,0.0
RE1,PHL_INDU_OTHHPH_OIL,2049,0.0
RE1,PHL_INDU_OTHHPH_OIL,2050,0.0
RE1,PHL_INDU_OTHHPH_OIL,2051,0.0
RE1,PHL_INDU_OTHHPH_OIL,2052,0.0
RE1,PHL_INDU_OTHHPH_OIL,2053,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_NG,2020,0.0237
RE1,PHL_INDU_OTHHPH_NG,2021,0.0237
RE1,PHL_INDU_OTHHPH_NG,2022,0.0237
RE1,PHL_INDU_OTHHPH_NG,2023,0.0237
RE1,PHL_INDU_OTHHPH_NG,2024,0.0237
RE1,PHL_INDU_OTHHPH_NG,2025,0.0237
RE1,PHL_INDU_OTHHPH_NG,2026,0.0237
RE1,PHL_INDU_OTHHPH_NG,2027,0.0237
RE1,PHL_INDU_OTHHPH_NG,2028,0.0237
RE1,PHL_INDU_OTHHPH_NG,2029,0.0237
RE1,PHL_INDU_OTHHPH_NG,2030,0.0237
RE1,PHL_INDU_OTHHPH_NG,2031,0.0237
RE1,PHL_INDU_OTHHPH_NG,2032,0.0237
RE1,PHL_INDU_OTHHPH_NG,2033,0.0237
RE1,PHL_INDU_OTHHPH_NG,2034,0.0237
RE1,PHL_INDU_OTHHPH_NG,2035,0.0237
RE1,PHL_INDU_OTHHPH_NG,2036,0.0237
RE1,PHL_INDU_OTHHPH_NG,2037,0.0237
RE1,PHL_INDU_OTHHPH_NG,2038,0.0237
RE1,PHL_INDU_OTHHPH_NG,2039,0.0237
RE1,PHL_INDU_OTHHPH_NG,2040,0.0237
RE1,PHL_INDU_OTHHPH_NG,2041,0.0237
RE1,PHL_INDU_OTHHPH_NG,2042,0.0237
RE1,PHL_INDU_OTHHPH_NG,2043,0.0237
RE1,PHL_INDU_OTHHPH_NG,2044,0.0237
RE1,PHL_INDU_OTHHPH_NG,2045,0.0
RE1,PHL_INDU_OTHHPH_NG,2046,0.0
RE1,PHL_INDU_OTHHPH_NG,2047,0.0
RE1,PHL_INDU_OTHHPH_NG,2048,0.0
RE1,PHL_INDU_OTHHPH_NG,2049,0.0
RE1,PHL_INDU_OTHHPH_NG,2050,0.0
RE1,PHL_INDU_OTHHPH_NG,2051,0.0
RE1,PHL_INDU_OTHHPH_NG,2052,0.0
RE1,PHL_INDU_OTHHPH_NG,2053,0.0
RE1,PHL_INDU_OTHHPH_H2,2020,0.0
RE1,PHL_INDU_OTHHPH_H2,2021,0.0
RE1,PHL_INDU_OTHHPH_H2,2022,0.0
RE1,PHL_INDU_OTHHPH_H2,2023,0.0
RE1,PHL_INDU_OTHHPH_H2,2024,0.0
RE1,PHL_INDU_OTHHPH_H2,2025,0.0
RE1,PHL_INDU_OTHHPH_H2,2026,0.0
RE1,PHL_INDU_OTHHPH_H2,2027,0.0
RE1,PHL_INDU_OTHHPH_H2,2028,0.0
RE1,PHL_INDU_OTHHPH_H2,2029,0.0
RE1,PHL_INDU_OTHHPH_H2,2030,0.0
RE1,PHL_INDU_OTHHPH_H2,2031,0.0
RE1,PHL_INDU_OTHHPH_H2,2032,0.0
RE1,PHL_INDU_OTHHPH_H2,2033,0.0
RE1,PHL_INDU_OTHHPH_H2,2034,0.0
RE1,PHL_INDU_OTHHPH_H2,2035,0.0
