r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,PHL_POW_ELE1,PHL_POW_TD_INDU,2051,1,RE1,1,RE1,6.4209
RE1,PHL_POW_ELE1,PHL_POW_TD_INDU,2052,1,RE1,1,RE1,6.5757
RE1,PHL_POW_ELE1,PHL_POW_TD_INDU,2053,1,RE1,1,RE1,6.7304
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2020,1,RE1,1,RE1,3.2429
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2021,1,RE1,1,RE1,2.212
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2022,1,RE1,1,RE1,2.3763
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2023,1,RE1,1,RE1,2.5406
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2024,1,RE1,1,RE1,2.705
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2025,1,RE1,1,RE1,2.8693
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2026,1,RE1,1,RE1,3.0801
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2027,1,RE1,1,RE1,3.2909
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2028,1,RE1,1,RE1,3.5016
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2029,1,RE1,1,RE1,3.7124
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2030,1,RE1,1,RE1,3.9232
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2031,1,RE1,1,RE1,4.1857
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2032,1,RE1,1,RE1,4.4483
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2033,1,RE1,1,RE1,4.7108
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2034,1,RE1,1,RE1,4.9733
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2035,1,RE1,1,RE1,5.2359
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2036,1,RE1,1,RE1,5.572
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2037,1,RE1,1,RE1,5.9081
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2038,1,RE1,1,RE1,6.2442
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2039,1,RE1,1,RE1,6.5803
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2040,1,RE1,1,RE1,6.9164
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2041,1,RE1,1,RE1,7.3225
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2042,1,RE1,1,RE1,7.7285
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2043,1,RE1,1,RE1,8.1345
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2044,1,RE1,1,RE1,8.5406
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2045,1,RE1,1,RE1,8.9466
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2046,1,RE1,1,RE1,9.3969
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2047,1,RE1,1,RE1,9.8473
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2048,1,RE1,1,RE1,10.2976
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2049,1,RE1,1,RE1,10.748
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2050,1,RE1,1,RE1,11.1983
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2051,1,RE1,1,RE1,11.6486
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2052,1,RE1,1,RE1,12.0989
RE1,PHL_POW_ELE1,PHL_POW_TD_SER,2053,1,RE1,1,RE1,12.5491
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2020,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2021,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2022,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2023,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2024,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2025,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2026,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2027,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2028,1,RE1,1,RE1,0.0123
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2029,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2030,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2031,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2032,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2033,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2034,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2035,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2036,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2037,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2038,1,RE1,1,RE1,0.0117
RE1,PHL_POW_ELE1,PHL_POW_TD_TRA,2039,1,RE1,1,RE1,0.0117
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2020,1,RE1,1,RE1,15.4365
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2021,1,RE1,1,RE1,15.8726
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2022,1,RE1,1,RE1,16.3208
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2023,1,RE1,1,RE1,16.7571
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2024,1,RE1,1,RE1,17.2041
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2025,1,RE1,1,RE1,17.6473
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2026,1,RE1,1,RE1,18.1867
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2027,1,RE1,1,RE1,18.719
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2028,1,RE1,1,RE1,19.2525
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2029,1,RE1,1,RE1,19.7687
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2030,1,RE1,1,RE1,19.4279
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2031,1,RE1,1,RE1,20.1436
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2032,1,RE1,1,RE1,20.7939
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2033,1,RE1,1,RE1,21.4627
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2034,1,RE1,1,RE1,22.1053
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2035,1,RE1,1,RE1,22.7682
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2036,1,RE1,1,RE1,23.5194
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2037,1,RE1,1,RE1,24.269
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2038,1,RE1,1,RE1,25.018
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2039,1,RE1,1,RE1,25.7478
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2040,1,RE1,1,RE1,26.448
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2041,1,RE1,1,RE1,27.272
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2042,1,RE1,1,RE1,28.1014
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2043,1,RE1,1,RE1,28.9291
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2044,1,RE1,1,RE1,29.7587
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2045,1,RE1,1,RE1,30.5899
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2046,1,RE1,1,RE1,31.4815
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2047,1,RE1,1,RE1,32.3744
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2048,1,RE1,1,RE1,33.2823
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2049,1,RE1,1,RE1,34.1028
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2050,1,RE1,1,RE1,34.8276
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2051,1,RE1,1,RE1,35.7638
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2052,1,RE1,1,RE1,36.6937
RE1,PHL_PRO_BIOF,PHL_PRO_BLEND_BIOF,2053,1,RE1,1,RE1,37.6359
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2020,1,RE1,1,RE1,36.16
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2021,1,RE1,1,RE1,54.6472
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2022,1,RE1,1,RE1,54.9598
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2023,1,RE1,1,RE1,47.6174
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2024,1,RE1,1,RE1,53.5033
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2025,1,RE1,1,RE1,49.4406
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2026,1,RE1,1,RE1,49.3156
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2027,1,RE1,1,RE1,49.1694
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2028,1,RE1,1,RE1,48.9493
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2029,1,RE1,1,RE1,51.0437
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2030,1,RE1,1,RE1,37.2077
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2031,1,RE1,1,RE1,39.6481
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2032,1,RE1,1,RE1,39.9249
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2033,1,RE1,1,RE1,42.1423
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2034,1,RE1,1,RE1,44.3093
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2035,1,RE1,1,RE1,45.3488
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2036,1,RE1,1,RE1,48.3034
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2037,1,RE1,1,RE1,51.2579
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2038,1,RE1,1,RE1,54.2124
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2039,1,RE1,1,RE1,57.3301
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2040,1,RE1,1,RE1,39.8507
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2041,1,RE1,1,RE1,36.9923
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2042,1,RE1,1,RE1,37.1129
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2043,1,RE1,1,RE1,37.301
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2044,1,RE1,1,RE1,37.5889
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2045,1,RE1,1,RE1,37.9393
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2046,1,RE1,1,RE1,38.3526
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2047,1,RE1,1,RE1,38.7343
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2048,1,RE1,1,RE1,38.6819
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2049,1,RE1,1,RE1,39.5676
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2050,1,RE1,1,RE1,37.9762
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2051,1,RE1,1,RE1,38.7241
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2052,1,RE1,1,RE1,39.4719
RE1,PHL_PRO_COAL0,PHL_PRO_PROC_COAL,2053,1,RE1,1,RE1,40.2198
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2020,1,RE1,1,RE1,0.0599
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2021,1,RE1,1,RE1,2.2057
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2022,1,RE1,1,RE1,2.3989
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2023,1,RE1,1,RE1,2.5906
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2024,1,RE1,1,RE1,11.8175
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2025,1,RE1,1,RE1,11.9132
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2026,1,RE1,1,RE1,12.0034
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2027,1,RE1,1,RE1,12.0959
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2028,1,RE1,1,RE1,12.1906
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2029,1,RE1,1,RE1,12.2872
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2030,1,RE1,1,RE1,12.1564
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2031,1,RE1,1,RE1,12.2702
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2032,1,RE1,1,RE1,12.3835
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2033,1,RE1,1,RE1,12.4965
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2034,1,RE1,1,RE1,12.8571
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2035,1,RE1,1,RE1,12.9725
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2036,1,RE1,1,RE1,13.375
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2037,1,RE1,1,RE1,13.7768
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2038,1,RE1,1,RE1,14.178
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2039,1,RE1,1,RE1,14.5789
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2040,1,RE1,1,RE1,14.9455
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2041,1,RE1,1,RE1,15.6081
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2042,1,RE1,1,RE1,16.2713
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2043,1,RE1,1,RE1,16.9351
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2044,1,RE1,1,RE1,17.5995
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2045,1,RE1,1,RE1,18.2647
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2046,1,RE1,1,RE1,19.1008
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2047,1,RE1,1,RE1,19.9373
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2048,1,RE1,1,RE1,20.7742
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2049,1,RE1,1,RE1,21.6116
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2050,1,RE1,1,RE1,22.271
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2051,1,RE1,1,RE1,23.2975
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2052,1,RE1,1,RE1,24.3239
RE1,PHL_PRO_NG0,PHL_PRO_PROC_NG,2053,1,RE1,1,RE1,25.3503
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2020,1,RE1,1,RE1,11.9611
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2021,1,RE1,1,RE1,8.9007
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2022,1,RE1,1,RE1,8.8035
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2023,1,RE1,1,RE1,8.7108
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2024,1,RE1,1,RE1,16.8451
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2025,1,RE1,1,RE1,0.2177
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2026,1,RE1,1,RE1,0.2193
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2027,1,RE1,1,RE1,0.221
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2028,1,RE1,1,RE1,0.2228
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2029,1,RE1,1,RE1,0.2245
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2030,1,RE1,1,RE1,0.2221
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2031,1,RE1,1,RE1,0.2242
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2032,1,RE1,1,RE1,0.2263
RE1,PHL_PRO_OIL0,PHL_PRO_PROC_OIL,2033,1,RE1,1,RE1,0.2284
RE1,PHL_PRO_BIOM,PHL_SER_HEAT_BIOM,2020,1,RE1,1,RE1,1.2971
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2021,1,RE1,1,RE1,2.0872
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2022,1,RE1,1,RE1,2.2701
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2023,1,RE1,1,RE1,2.4514
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2024,1,RE1,1,RE1,11.1826
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2025,1,RE1,1,RE1,11.2732
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2026,1,RE1,1,RE1,11.3585
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2027,1,RE1,1,RE1,11.4461
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2028,1,RE1,1,RE1,11.5357
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2029,1,RE1,1,RE1,11.6272
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2030,1,RE1,1,RE1,11.5033
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2031,1,RE1,1,RE1,11.611
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2032,1,RE1,1,RE1,11.7182
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2033,1,RE1,1,RE1,11.8251
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2034,1,RE1,1,RE1,12.1664
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2035,1,RE1,1,RE1,12.2756
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2036,1,RE1,1,RE1,12.6565
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2037,1,RE1,1,RE1,13.0367
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2038,1,RE1,1,RE1,13.4163
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2039,1,RE1,1,RE1,13.7957
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2040,1,RE1,1,RE1,14.1426
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2041,1,RE1,1,RE1,14.7696
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2042,1,RE1,1,RE1,15.3972
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2043,1,RE1,1,RE1,16.0253
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2044,1,RE1,1,RE1,16.654
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2045,1,RE1,1,RE1,17.2835
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2046,1,RE1,1,RE1,18.0747
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2047,1,RE1,1,RE1,18.8662
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2048,1,RE1,1,RE1,19.6582
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2049,1,RE1,1,RE1,20.4506
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2050,1,RE1,1,RE1,21.0746
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2051,1,RE1,1,RE1,22.0459
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2052,1,RE1,1,RE1,23.0172
RE1,PHL_PRO_NG,PHL_SER_HEAT_NG,2053,1,RE1,1,RE1,23.9885
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2020,1,RE1,1,RE1,8.3656
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2021,1,RE1,1,RE1,9.0542
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2022,1,RE1,1,RE1,8.9554
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2023,1,RE1,1,RE1,8.861
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2024,1,RE1,1,RE1,0.2197
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2025,1,RE1,1,RE1,0.2214
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2026,1,RE1,1,RE1,0.2231
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2027,1,RE1,1,RE1,0.2248
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2028,1,RE1,1,RE1,0.2266
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2029,1,RE1,1,RE1,0.2284
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2030,1,RE1,1,RE1,0.226
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2031,1,RE1,1,RE1,0.2281
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2032,1,RE1,1,RE1,0.2302
RE1,PHL_PRO_OIL,PHL_SER_HEAT_OIL,2033,1,RE1,1,RE1,0.2323
RE1,PHL_SER_ELE,PHL_SER_HEAT_RES,2020,1,RE1,1,RE1,1.1952
RE1,PHL_SER_ELE,PHL_SER_UNIT,2020,1,RE1,1,RE1,2.0477
RE1,PHL_SER_ELE,PHL_SER_UNIT,2021,1,RE1,1,RE1,2.212
RE1,PHL_SER_ELE,PHL_SER_UNIT,2022,1,RE1,1,RE1,2.3763
RE1,PHL_SER_ELE,PHL_SER_UNIT,2023,1,RE1,1,RE1,2.5406
RE1,PHL_SER_ELE,PHL_SER_UNIT,2024,1,RE1,1,RE1,2.705
RE1,PHL_SER_ELE,PHL_SER_UNIT,2025,1,RE1,1,RE1,2.8693
RE1,PHL_SER_ELE,PHL_SER_UNIT,2026,1,RE1,1,RE1,3.0801
RE1,PHL_SER_ELE,PHL_SER_UNIT,2027,1,RE1,1,RE1,3.2909
RE1,PHL_SER_ELE,PHL_SER_UNIT,2028,1,RE1,1,RE1,3.5016
RE1,PHL_SER_ELE,PHL_SER_UNIT,2029,1,RE1,1,RE1,3.7124
RE1,PHL_SER_ELE,PHL_SER_UNIT,2030,1,RE1,1,RE1,3.9232
RE1,PHL_SER_ELE,PHL_SER_UNIT,2031,1,RE1,1,RE1,4.1857
RE1,PHL_SER_ELE,PHL_SER_UNIT,2032,1,RE1,1,RE1,4.4483
RE1,PHL_SER_ELE,PHL_SER_UNIT,2033,1,RE1,1,RE1,4.7108
RE1,PHL_SER_ELE,PHL_SER_UNIT,2034,1,RE1,1,RE1,4.9733
RE1,PHL_SER_ELE,PHL_SER_UNIT,2035,1,RE1,1,RE1,5.2359
RE1,PHL_SER_ELE,PHL_SER_UNIT,2036,1,RE1,1,RE1,5.572
RE1,PHL_SER_ELE,PHL_SER_UNIT,2037,1,RE1,1,RE1,5.9081
RE1,PHL_SER_ELE,PHL_SER_UNIT,2038,1,RE1,1,RE1,6.2442
RE1,PHL_SER_ELE,PHL_SER_UNIT,2039,1,RE1,1,RE1,6.5803
RE1,PHL_SER_ELE,PHL_SER_UNIT,2040,1,RE1,1,RE1,6.9164
RE1,PHL_SER_ELE,PHL_SER_UNIT,2041,1,RE1,1,RE1,7.3225
RE1,PHL_SER_ELE,PHL_SER_UNIT,2042,1,RE1,1,RE1,7.7285
RE1,PHL_SER_ELE,PHL_SER_UNIT,2043,1,RE1,1,RE1,8.1345
RE1,PHL_SER_ELE,PHL_SER_UNIT,2044,1,RE1,1,RE1,8.5406
RE1,PHL_SER_ELE,PHL_SER_UNIT,2045,1,RE1,1,RE1,8.9466
RE1,PHL_SER_ELE,PHL_SER_UNIT,2046,1,RE1,1,RE1,9.3969
RE1,PHL_SER_ELE,PHL_SER_UNIT,2047,1,RE1,1,RE1,9.8473
RE1,PHL_SER_ELE,PHL_SER_UNIT,2048,1,RE1,1,RE1,10.2976
RE1,PHL_SER_ELE,PHL_SER_UNIT,2049,1,RE1,1,RE1,10.748
RE1,PHL_SER_ELE,PHL_SER_UNIT,2050,1,RE1,1,RE1,11.1983
RE1,PHL_SER_ELE,PHL_SER_UNIT,2051,1,RE1,1,RE1,11.6486
RE1,PHL_SER_ELE,PHL_SER_UNIT,2052,1,RE1,1,RE1,12.0989
RE1,PHL_SER_ELE,PHL_SER_UNIT,2053,1,RE1,1,RE1,12.5491
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2020,1,RE1,1,RE1,4.0067
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2021,1,RE1,1,RE1,4.0688
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2022,1,RE1,1,RE1,4.1272
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2023,1,RE1,1,RE1,4.1855
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2024,1,RE1,1,RE1,4.241
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2025,1,RE1,1,RE1,4.3022
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2026,1,RE1,1,RE1,4.3578
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2027,1,RE1,1,RE1,4.4134
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2028,1,RE1,1,RE1,4.469
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2029,1,RE1,1,RE1,4.506
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2030,1,RE1,1,RE1,4.5243
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2031,1,RE1,1,RE1,4.6317
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2032,1,RE1,1,RE1,4.6833
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2033,1,RE1,1,RE1,4.744
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2034,1,RE1,1,RE1,4.7802
RE1,PHL_PRO_LIQ,PHL_TRA_23WHEEL_LIQ,2035,1,RE1,1,RE1,4.8379
