r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2030,1,RE1,14,RE1,3.7661
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2031,1,RE1,14,RE1,3.8937
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2032,1,RE1,14,RE1,4.0214
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2033,1,RE1,14,RE1,4.149
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2034,1,RE1,14,RE1,4.2766
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2035,1,RE1,14,RE1,4.4043
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2036,1,RE1,14,RE1,4.5281
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2037,1,RE1,14,RE1,4.6519
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2038,1,RE1,14,RE1,4.7757
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2039,1,RE1,14,RE1,4.8995
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2040,1,RE1,14,RE1,5.0233
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2041,1,RE1,14,RE1,5.1338
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2042,1,RE1,14,RE1,5.2444
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2043,1,RE1,14,RE1,5.3549
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2044,1,RE1,14,RE1,5.4654
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2045,1,RE1,14,RE1,5.5759
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2046,1,RE1,14,RE1,5.6661
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2047,1,RE1,14,RE1,5.7562
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2048,1,RE1,14,RE1,5.8464
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2049,1,RE1,14,RE1,5.9366
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2050,1,RE1,14,RE1,6.0267
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2051,1,RE1,14,RE1,6.0954
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2052,1,RE1,14,RE1,6.1641
RE1,PHL_TRA_PKMC,PHL_TRA_CAR_LIQ,2053,1,RE1,14,RE1,6.2328
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2020,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2021,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2022,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2023,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2024,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2025,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2026,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2027,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2028,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2029,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2030,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2031,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2032,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2033,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2034,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2035,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2036,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2037,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2038,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_ELE,2039,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2024,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2025,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2026,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2027,1,RE1,14,RE1,0.0002
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2028,1,RE1,14,RE1,0.0002
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2029,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2030,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2031,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2032,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2033,1,RE1,14,RE1,0.0004
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2034,1,RE1,14,RE1,0.0004
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2035,1,RE1,14,RE1,0.0005
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2036,1,RE1,14,RE1,0.0005
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2037,1,RE1,14,RE1,0.0006
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2038,1,RE1,14,RE1,0.0006
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2039,1,RE1,14,RE1,0.0007
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2040,1,RE1,14,RE1,0.0009
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2041,1,RE1,14,RE1,0.0009
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2042,1,RE1,14,RE1,0.001
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2043,1,RE1,14,RE1,0.0011
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2044,1,RE1,14,RE1,0.0012
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2045,1,RE1,14,RE1,0.0013
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2046,1,RE1,14,RE1,0.0013
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2047,1,RE1,14,RE1,0.0014
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2048,1,RE1,14,RE1,0.0015
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2049,1,RE1,14,RE1,0.0016
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2050,1,RE1,14,RE1,0.0017
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2051,1,RE1,14,RE1,0.0019
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2052,1,RE1,14,RE1,0.002
RE1,PHL_TRA_FKMR,PHL_TRA_RAILF_LIQ,2053,1,RE1,14,RE1,0.0021
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2020,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2021,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2022,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2023,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2024,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2025,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2026,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2027,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2028,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2029,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2030,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2031,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2032,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2033,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2034,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2035,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2036,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2037,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2038,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_ELE,2039,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2024,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2025,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2026,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2027,1,RE1,14,RE1,0.0001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2028,1,RE1,14,RE1,0.0002
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2029,1,RE1,14,RE1,0.0002
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2030,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2031,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2032,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2033,1,RE1,14,RE1,0.0003
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2034,1,RE1,14,RE1,0.0004
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2035,1,RE1,14,RE1,0.0004
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2036,1,RE1,14,RE1,0.0005
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2037,1,RE1,14,RE1,0.0005
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2038,1,RE1,14,RE1,0.0006
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2039,1,RE1,14,RE1,0.0006
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2040,1,RE1,14,RE1,0.0008
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2041,1,RE1,14,RE1,0.0009
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2042,1,RE1,14,RE1,0.0009
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2043,1,RE1,14,RE1,0.001
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2044,1,RE1,14,RE1,0.0011
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2045,1,RE1,14,RE1,0.0011
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2046,1,RE1,14,RE1,0.0012
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2047,1,RE1,14,RE1,0.0013
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2048,1,RE1,14,RE1,0.0014
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2049,1,RE1,14,RE1,0.0015
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2050,1,RE1,14,RE1,0.0016
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2051,1,RE1,14,RE1,0.0017
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2052,1,RE1,14,RE1,0.0018
RE1,PHL_TRA_PKMR,PHL_TRA_RAILP_LIQ,2053,1,RE1,14,RE1,0.0019
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2020,1,RE1,14,RE1,18.979
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2021,1,RE1,14,RE1,20.4485
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2022,1,RE1,14,RE1,21.9186
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2023,1,RE1,14,RE1,23.3887
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2024,1,RE1,14,RE1,24.8588
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2025,1,RE1,14,RE1,26.3289
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2026,1,RE1,14,RE1,28.015
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2027,1,RE1,14,RE1,29.7011
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2028,1,RE1,14,RE1,31.3872
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2029,1,RE1,14,RE1,33.0733
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2030,1,RE1,14,RE1,34.7594
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2031,1,RE1,14,RE1,36.5681
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2032,1,RE1,14,RE1,38.3767
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2033,1,RE1,14,RE1,40.1854
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2034,1,RE1,14,RE1,41.994
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2035,1,RE1,14,RE1,43.8027
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2036,1,RE1,14,RE1,45.7763
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2037,1,RE1,14,RE1,47.7499
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2038,1,RE1,14,RE1,49.7236
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2039,1,RE1,14,RE1,53.6709
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2040,1,RE1,14,RE1,53.6709
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2041,1,RE1,14,RE1,55.7981
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2042,1,RE1,14,RE1,57.9254
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2043,1,RE1,14,RE1,60.0526
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2044,1,RE1,14,RE1,62.1798
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2045,1,RE1,14,RE1,64.3071
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2046,1,RE1,14,RE1,66.5771
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2047,1,RE1,14,RE1,68.847
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2048,1,RE1,14,RE1,71.117
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2049,1,RE1,14,RE1,76.4405
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2050,1,RE1,14,RE1,75.6569
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2051,1,RE1,14,RE1,78.0273
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2052,1,RE1,14,RE1,80.3978
RE1,PHL_TRA_FKMS,PHL_TRA_SHIP_LIQ,2053,1,RE1,14,RE1,82.7683
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2020,1,RE1,14,RE1,0.3654
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2021,1,RE1,14,RE1,0.3867
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2022,1,RE1,14,RE1,0.408
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2023,1,RE1,14,RE1,0.4294
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2024,1,RE1,14,RE1,0.4507
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2025,1,RE1,14,RE1,0.4721
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2026,1,RE1,14,RE1,0.4984
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2027,1,RE1,14,RE1,0.5246
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2028,1,RE1,14,RE1,0.5509
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2029,1,RE1,14,RE1,0.5771
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2030,1,RE1,14,RE1,0.6034
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2031,1,RE1,14,RE1,0.6349
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2032,1,RE1,14,RE1,0.6663
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2033,1,RE1,14,RE1,0.6978
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2034,1,RE1,14,RE1,0.7292
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2035,1,RE1,14,RE1,0.7607
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2036,1,RE1,14,RE1,0.7992
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2037,1,RE1,14,RE1,0.8376
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2038,1,RE1,14,RE1,0.876
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2039,1,RE1,14,RE1,0.9145
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2040,1,RE1,14,RE1,0.9529
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2041,1,RE1,14,RE1,0.9976
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2042,1,RE1,14,RE1,1.0424
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2043,1,RE1,14,RE1,1.0871
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2044,1,RE1,14,RE1,1.1319
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2045,1,RE1,14,RE1,1.1766
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2046,1,RE1,14,RE1,1.2253
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2047,1,RE1,14,RE1,1.274
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2048,1,RE1,14,RE1,1.3228
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2049,1,RE1,14,RE1,1.3715
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2050,1,RE1,14,RE1,1.4202
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2051,1,RE1,14,RE1,1.4694
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2052,1,RE1,14,RE1,1.5187
RE1,PHL_TRA_FKMTH,PHL_TRA_TRUH_LIQ,2053,1,RE1,14,RE1,1.5679
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2020,1,RE1,14,RE1,1.0778
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2021,1,RE1,14,RE1,1.1393
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2022,1,RE1,14,RE1,1.2022
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2023,1,RE1,14,RE1,1.2651
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2024,1,RE1,14,RE1,1.328
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2025,1,RE1,14,RE1,1.3908
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2026,1,RE1,14,RE1,1.4682
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2027,1,RE1,14,RE1,1.5455
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2028,1,RE1,14,RE1,1.6229
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2029,1,RE1,14,RE1,1.7003
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2030,1,RE1,14,RE1,1.7777
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2031,1,RE1,14,RE1,1.8703
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2032,1,RE1,14,RE1,1.9631
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2033,1,RE1,14,RE1,2.0558
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2034,1,RE1,14,RE1,2.1485
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2035,1,RE1,14,RE1,2.2412
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2036,1,RE1,14,RE1,2.3545
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2037,1,RE1,14,RE1,2.4677
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2038,1,RE1,14,RE1,2.5809
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2039,1,RE1,14,RE1,2.6941
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2040,1,RE1,14,RE1,2.8073
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2041,1,RE1,14,RE1,2.9392
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2042,1,RE1,14,RE1,3.071
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2043,1,RE1,14,RE1,3.2028
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2044,1,RE1,14,RE1,3.3347
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2045,1,RE1,14,RE1,3.4665
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2046,1,RE1,14,RE1,3.61
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2047,1,RE1,14,RE1,3.7536
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2048,1,RE1,14,RE1,3.8971
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2049,1,RE1,14,RE1,4.0406
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2050,1,RE1,14,RE1,4.1841
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2051,1,RE1,14,RE1,4.3292
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2052,1,RE1,14,RE1,4.4742
RE1,PHL_TRA_FKMTL,PHL_TRA_TRUL_LIQ,2053,1,RE1,14,RE1,4.6192
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2020,1,RE1,14,RE1,0.3588
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2021,1,RE1,14,RE1,0.3798
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2022,1,RE1,14,RE1,0.4007
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2023,1,RE1,14,RE1,0.4217
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2024,1,RE1,14,RE1,0.4426
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2025,1,RE1,14,RE1,0.4636
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2026,1,RE1,14,RE1,0.4894
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2027,1,RE1,14,RE1,0.5152
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2028,1,RE1,14,RE1,0.541
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2029,1,RE1,14,RE1,0.5668
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2030,1,RE1,14,RE1,0.5925
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2031,1,RE1,14,RE1,0.6235
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2032,1,RE1,14,RE1,0.6543
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2033,1,RE1,14,RE1,0.6853
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2034,1,RE1,14,RE1,0.7162
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2035,1,RE1,14,RE1,0.7471
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2036,1,RE1,14,RE1,0.7848
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2037,1,RE1,14,RE1,0.8226
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2038,1,RE1,14,RE1,0.8603
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2039,1,RE1,14,RE1,0.898
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2040,1,RE1,14,RE1,0.9358
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2041,1,RE1,14,RE1,0.9797
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2042,1,RE1,14,RE1,1.0237
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2043,1,RE1,14,RE1,1.0676
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2044,1,RE1,14,RE1,1.1116
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2045,1,RE1,14,RE1,1.1555
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2046,1,RE1,14,RE1,1.2033
RE1,PHL_TRA_PKMV,PHL_TRA_VAN_LIQ,2047,1,RE1,14,RE1,1.2512
