r,t,m,y,TotalAnnualTechnologyActivityByMode
RE1,PHL_POW_PP_WOF_T1,1,2027,0.0
RE1,PHL_POW_PP_WOF_T1,1,2028,0.0
RE1,PHL_POW_PP_WOF_T1,1,2029,0.0
RE1,PHL_POW_PP_WOF_T1,1,2030,0.0
RE1,PHL_POW_PP_WOF_T1,1,2031,0.0
RE1,PHL_POW_PP_WOF_T1,1,2032,0.0
RE1,PHL_POW_PP_WOF_T1,1,2033,0.0
RE1,PHL_POW_PP_WOF_T1,1,2034,0.0
RE1,PHL_POW_PP_WOF_T1,1,2035,0.0
RE1,PHL_POW_PP_WOF_T1,1,2036,0.0
RE1,PHL_POW_PP_WOF_T1,1,2037,0.0
RE1,PHL_POW_PP_WOF_T1,1,2038,0.0
RE1,PHL_POW_PP_WOF_T1,1,2039,0.0
RE1,PHL_POW_PP_WOF_T1,1,2040,0.0
RE1,PHL_POW_PP_WOF_T1,1,2041,0.0
RE1,PHL_POW_PP_WOF_T1,1,2042,0.0
RE1,PHL_POW_PP_WOF_T1,1,2043,0.0
RE1,PHL_POW_PP_WOF_T1,1,2044,0.0
RE1,PHL_POW_PP_WOF_T1,1,2045,0.0
RE1,PHL_POW_PP_WOF_T1,1,2046,0.0
RE1,PHL_POW_PP_WOF_T1,1,2047,0.0
RE1,PHL_POW_PP_WOF_T1,1,2048,0.0
RE1,PHL_POW_PP_WOF_T1,1,2049,0.0
RE1,PHL_POW_PP_WOF_T1,1,2050,0.0
RE1,PHL_POW_PP_WOF_T1,1,2051,0.0
RE1,PHL_POW_PP_WOF_T1,1,2052,0.0
RE1,PHL_POW_PP_WOF_T1,1,2053,0.0
RE1,PHL_POW_PP_SPV_T1,1,2020,4.957
RE1,PHL_POW_PP_SPV_T1,1,2021,5.292
RE1,PHL_POW_PP_SPV_T1,1,2022,6.559
RE1,PHL_POW_PP_SPV_T1,1,2023,9.158
RE1,PHL_POW_PP_SPV_T1,1,2024,13.72
RE1,PHL_POW_PP_SPV_T1,1,2025,17.0979
RE1,PHL_POW_PP_SPV_T1,1,2026,17.0979
RE1,PHL_POW_PP_SPV_T1,1,2027,17.0979
RE1,PHL_POW_PP_SPV_T1,1,2028,17.0979
RE1,PHL_POW_PP_SPV_T1,1,2029,17.0979
RE1,PHL_POW_PP_SPV_T1,1,2030,71.4033
RE1,PHL_POW_PP_SPV_T1,1,2031,71.4033
RE1,PHL_POW_PP_SPV_T1,1,2032,71.4033
RE1,PHL_POW_PP_SPV_T1,1,2033,71.4033
RE1,PHL_POW_PP_SPV_T1,1,2034,71.5973
RE1,PHL_POW_PP_SPV_T1,1,2035,71.5973
RE1,PHL_POW_PP_SPV_T1,1,2036,71.5973
RE1,PHL_POW_PP_SPV_T1,1,2037,71.5973
RE1,PHL_POW_PP_SPV_T1,1,2038,71.5973
RE1,PHL_POW_PP_SPV_T1,1,2039,71.5973
RE1,PHL_POW_PP_SPV_T1,1,2040,163.1141
RE1,PHL_POW_PP_SPV_T1,1,2041,163.1141
RE1,PHL_POW_PP_SPV_T1,1,2042,163.1141
RE1,PHL_POW_PP_SPV_T1,1,2043,163.0818
RE1,PHL_POW_PP_SPV_T1,1,2044,162.972
RE1,PHL_POW_PP_SPV_T1,1,2045,163.4908
RE1,PHL_POW_PP_SPV_T1,1,2046,164.6461
RE1,PHL_POW_PP_SPV_T1,1,2047,165.9544
RE1,PHL_POW_PP_SPV_T1,1,2048,169.0302
RE1,PHL_POW_PP_SPV_T1,1,2049,169.311
RE1,PHL_POW_PP_SPV_T1,1,2050,311.9988
RE1,PHL_POW_PP_SPV_T1,1,2051,323.0396
RE1,PHL_POW_PP_SPV_T1,1,2052,334.0805
RE1,PHL_POW_PP_SPV_T1,1,2053,351.0536
RE1,PHL_POW_PP_NUSMR,1,2020,0.0
RE1,PHL_POW_PP_NUSMR,1,2021,0.0
RE1,PHL_POW_PP_NUSMR,1,2022,0.0
RE1,PHL_POW_PP_NUSMR,1,2023,0.0
RE1,PHL_POW_PP_NUSMR,1,2024,0.0
RE1,PHL_POW_PP_NUSMR,1,2025,0.0
RE1,PHL_POW_PP_NUSMR,1,2026,0.0
RE1,PHL_POW_PP_NUSMR,1,2027,0.0
RE1,PHL_POW_PP_NUSMR,1,2028,0.0
RE1,PHL_POW_PP_NUSMR,1,2029,0.0
RE1,PHL_POW_PP_NUSMR,1,2030,0.0
RE1,PHL_POW_PP_NUSMR,1,2031,0.0
RE1,PHL_POW_PP_NUSMR,1,2032,0.0
RE1,PHL_POW_PP_NUSMR,1,2033,0.0
RE1,PHL_POW_PP_NUSMR,1,2034,0.0
RE1,PHL_POW_PP_NUSMR,1,2035,0.0
RE1,PHL_POW_PP_NUSMR,1,2036,0.0
RE1,PHL_POW_PP_NUSMR,1,2037,0.0
RE1,PHL_POW_PP_NUSMR,1,2038,0.0
RE1,PHL_POW_PP_NUSMR,1,2039,0.0
RE1,PHL_POW_PP_NUSMR,1,2040,0.0
RE1,PHL_POW_PP_NUSMR,1,2041,0.0
RE1,PHL_POW_PP_NUSMR,1,2042,0.0
RE1,PHL_POW_PP_NUSMR,1,2043,0.0
RE1,PHL_POW_PP_NUSMR,1,2044,0.0
RE1,PHL_POW_PP_NUSMR,1,2045,0.0
RE1,PHL_POW_PP_NUSMR,1,2046,0.0
RE1,PHL_POW_PP_NUSMR,1,2047,0.0
RE1,PHL_POW_PP_NUSMR,1,2048,0.0
RE1,PHL_POW_PP_NUSMR,1,2049,0.0
RE1,PHL_POW_PP_NUSMR,1,2050,0.0
RE1,PHL_POW_PP_NUSMR,1,2051,0.0
RE1,PHL_POW_PP_NUSMR,1,2052,0.0
RE1,PHL_POW_PP_NUSMR,1,2053,0.0
RE1,PHL_POW_PP_NU,1,2020,0.0
RE1,PHL_POW_PP_NU,1,2021,0.0
RE1,PHL_POW_PP_NU,1,2022,0.0
RE1,PHL_POW_PP_NU,1,2023,0.0
RE1,PHL_POW_PP_NU,1,2024,0.0
RE1,PHL_POW_PP_NU,1,2025,0.0
RE1,PHL_POW_PP_NU,1,2026,0.0
RE1,PHL_POW_PP_NU,1,2027,0.0
RE1,PHL_POW_PP_NU,1,2028,0.0
RE1,PHL_POW_PP_NU,1,2029,0.0
RE1,PHL_POW_PP_NU,1,2030,0.0
RE1,PHL_POW_PP_NU,1,2031,0.0
RE1,PHL_POW_PP_NU,1,2032,0.0
RE1,PHL_POW_PP_NU,1,2033,0.0
RE1,PHL_POW_PP_NU,1,2034,0.0
RE1,PHL_POW_PP_NU,1,2035,0.0
RE1,PHL_POW_PP_NU,1,2036,0.0
RE1,PHL_POW_PP_NU,1,2037,0.0
RE1,PHL_POW_PP_NU,1,2038,0.0
RE1,PHL_POW_PP_NU,1,2039,0.0
RE1,PHL_POW_PP_NU,1,2040,0.0
RE1,PHL_POW_PP_NU,1,2041,0.0
RE1,PHL_POW_PP_NU,1,2042,0.0
RE1,PHL_POW_PP_NU,1,2043,0.0
RE1,PHL_POW_PP_NU,1,2044,0.0
RE1,PHL_POW_PP_NU,1,2045,0.0
RE1,PHL_POW_PP_NU,1,2046,0.0
RE1,PHL_POW_PP_NU,1,2047,0.0
RE1,PHL_POW_PP_NU,1,2048,0.0
RE1,PHL_POW_PP_NU,1,2049,0.0
RE1,PHL_POW_PP_NU,1,2050,0.0
RE1,PHL_POW_PP_NU,1,2051,0.0
RE1,PHL_POW_PP_NU,1,2052,0.0
RE1,PHL_POW_PP_NU,1,2053,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2020,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2021,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2022,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2023,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2024,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2025,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2026,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2027,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2028,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2029,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2030,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2031,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2032,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2033,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2034,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2035,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2036,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2037,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2038,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2039,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2040,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2041,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2042,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2043,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2044,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2045,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2046,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2047,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2048,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2049,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2050,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2051,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2052,0.0
RE1,PHL_POW_PP_NGCC_CCS,1,2053,0.0
RE1,PHL_POW_PP_NGCC,1,2020,0.0
RE1,PHL_POW_PP_NGCC,1,2021,0.0
RE1,PHL_POW_PP_NGCC,1,2022,0.0
RE1,PHL_POW_PP_NGCC,1,2023,0.0
RE1,PHL_POW_PP_NGCC,1,2024,0.0
RE1,PHL_POW_PP_NGCC,1,2025,5.5428
RE1,PHL_POW_PP_NGCC,1,2026,5.6576
RE1,PHL_POW_PP_NGCC,1,2027,5.7597
RE1,PHL_POW_PP_NGCC,1,2028,5.8162
RE1,PHL_POW_PP_NGCC,1,2029,7.1938
RE1,PHL_POW_PP_NGCC,1,2030,7.6732
RE1,PHL_POW_PP_NGCC,1,2031,7.7792
RE1,PHL_POW_PP_NGCC,1,2032,4.2036
RE1,PHL_POW_PP_NGCC,1,2033,4.0336
RE1,PHL_POW_PP_NGCC,1,2034,3.8607
RE1,PHL_POW_PP_NGCC,1,2035,3.6907
RE1,PHL_POW_PP_NGCC,1,2036,3.4838
RE1,PHL_POW_PP_NGCC,1,2037,3.277
RE1,PHL_POW_PP_NGCC,1,2038,3.2873
RE1,PHL_POW_PP_NGCC,1,2039,10.889
RE1,PHL_POW_PP_NGCC,1,2040,15.0221
RE1,PHL_POW_PP_NGCC,1,2041,10.56
RE1,PHL_POW_PP_NGCC,1,2042,9.7925
RE1,PHL_POW_PP_NGCC,1,2043,9.175
RE1,PHL_POW_PP_NGCC,1,2044,8.7184
RE1,PHL_POW_PP_NGCC,1,2045,8.6398
RE1,PHL_POW_PP_NGCC,1,2046,14.5186
RE1,PHL_POW_PP_NGCC,1,2047,19.7415
RE1,PHL_POW_PP_NGCC,1,2048,20.5169
RE1,PHL_POW_PP_NGCC,1,2049,20.5823
RE1,PHL_POW_PP_NGCC,1,2050,65.1111
RE1,PHL_POW_PP_NGCC,1,2051,67.0914
RE1,PHL_POW_PP_NGCC,1,2052,69.1152
RE1,PHL_POW_PP_NGCC,1,2053,71.0988
RE1,PHL_POW_PP_HY_LA,1,2020,25.884
RE1,PHL_POW_PP_HY_LA,1,2021,33.066
RE1,PHL_POW_PP_HY_LA,1,2022,36.306
RE1,PHL_POW_PP_HY_LA,1,2023,37.033
RE1,PHL_POW_PP_HY_LA,1,2024,39.272
RE1,PHL_POW_PP_HY_LA,1,2025,39.272
RE1,PHL_POW_PP_HY_LA,1,2026,39.272
RE1,PHL_POW_PP_HY_LA,1,2027,39.272
RE1,PHL_POW_PP_HY_LA,1,2028,39.272
RE1,PHL_POW_PP_HY_LA,1,2029,39.272
RE1,PHL_POW_PP_HY_LA,1,2030,39.272
RE1,PHL_POW_PP_HY_LA,1,2031,39.272
RE1,PHL_POW_PP_HY_LA,1,2032,39.272
RE1,PHL_POW_PP_HY_LA,1,2033,39.272
RE1,PHL_POW_PP_HY_LA,1,2034,39.272
RE1,PHL_POW_PP_HY_LA,1,2035,39.272
RE1,PHL_POW_PP_HY_LA,1,2036,39.272
RE1,PHL_POW_PP_HY_LA,1,2037,39.272
RE1,PHL_POW_PP_HY_LA,1,2038,39.272
RE1,PHL_POW_PP_HY_LA,1,2039,39.272
RE1,PHL_POW_PP_HY_LA,1,2040,39.272
RE1,PHL_POW_PP_HY_LA,1,2041,39.272
RE1,PHL_POW_PP_HY_LA,1,2042,39.272
RE1,PHL_POW_PP_HY_LA,1,2043,39.272
RE1,PHL_POW_PP_HY_LA,1,2044,39.272
RE1,PHL_POW_PP_HY_LA,1,2045,39.272
RE1,PHL_POW_PP_HY_LA,1,2046,39.272
RE1,PHL_POW_PP_HY_LA,1,2047,39.1569
RE1,PHL_POW_PP_HY_LA,1,2048,39.1569
RE1,PHL_POW_PP_HY_LA,1,2049,39.1569
RE1,PHL_POW_PP_HY_LA,1,2050,39.1569
RE1,PHL_POW_PP_HY_LA,1,2051,39.1569
RE1,PHL_POW_PP_HY_LA,1,2052,39.1569
RE1,PHL_POW_PP_HY_LA,1,2053,39.1569
RE1,PHL_POW_PP_H2,1,2020,0.0
RE1,PHL_POW_PP_H2,1,2021,0.0
RE1,PHL_POW_PP_H2,1,2022,0.0
RE1,PHL_POW_PP_H2,1,2023,0.0
RE1,PHL_POW_PP_H2,1,2024,0.0
RE1,PHL_POW_PP_H2,1,2025,0.0
RE1,PHL_POW_PP_H2,1,2026,0.0
RE1,PHL_POW_PP_H2,1,2027,0.0
RE1,PHL_POW_PP_H2,1,2028,0.0
RE1,PHL_POW_PP_H2,1,2029,0.0
RE1,PHL_POW_PP_H2,1,2030,0.0
RE1,PHL_POW_PP_H2,1,2031,0.0
RE1,PHL_POW_PP_H2,1,2032,0.0
RE1,PHL_POW_PP_H2,1,2033,0.0
RE1,PHL_POW_PP_H2,1,2034,0.0
RE1,PHL_POW_PP_H2,1,2035,0.0
RE1,PHL_POW_PP_H2,1,2036,0.0
RE1,PHL_POW_PP_H2,1,2037,0.0
RE1,PHL_POW_PP_H2,1,2038,0.0
RE1,PHL_POW_PP_H2,1,2039,0.0
RE1,PHL_POW_PP_H2,1,2040,0.0
RE1,PHL_POW_PP_H2,1,2041,0.0
RE1,PHL_POW_PP_H2,1,2042,0.0
RE1,PHL_POW_PP_H2,1,2043,0.0
RE1,PHL_POW_PP_H2,1,2044,0.0
RE1,PHL_POW_PP_H2,1,2045,0.0
RE1,PHL_POW_PP_H2,1,2046,0.0
RE1,PHL_POW_PP_H2,1,2047,0.0
RE1,PHL_POW_PP_H2,1,2048,0.0
RE1,PHL_POW_PP_H2,1,2049,0.0
RE1,PHL_POW_PP_H2,1,2050,0.0
RE1,PHL_POW_PP_H2,1,2051,0.0
RE1,PHL_POW_PP_H2,1,2052,0.0
RE1,PHL_POW_PP_H2,1,2053,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2020,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2021,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2022,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2023,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2024,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2025,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2026,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2027,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2028,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2029,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2030,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2031,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2032,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2033,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2034,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2035,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2036,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2037,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2038,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2039,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2040,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2041,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2042,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2043,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2044,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2045,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2046,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2047,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2048,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2049,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2050,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2051,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2052,0.0
RE1,PHL_POW_PP_COAL_CCS,1,2053,0.0
RE1,PHL_POW_PP_COAL,1,2020,0.0
RE1,PHL_POW_PP_COAL,1,2021,0.0
RE1,PHL_POW_PP_COAL,1,2022,0.0
RE1,PHL_POW_PP_COAL,1,2023,0.0
RE1,PHL_POW_PP_COAL,1,2024,0.0
RE1,PHL_POW_PP_COAL,1,2025,66.049
RE1,PHL_POW_PP_COAL,1,2026,66.049
RE1,PHL_POW_PP_COAL,1,2027,66.049
RE1,PHL_POW_PP_COAL,1,2028,66.049
RE1,PHL_POW_PP_COAL,1,2029,66.049
RE1,PHL_POW_PP_COAL,1,2030,66.049
RE1,PHL_POW_PP_COAL,1,2031,93.2895
RE1,PHL_POW_PP_COAL,1,2032,180.5975
RE1,PHL_POW_PP_COAL,1,2033,212.6169
RE1,PHL_POW_PP_COAL,1,2034,244.5571
RE1,PHL_POW_PP_COAL,1,2035,273.9812
RE1,PHL_POW_PP_COAL,1,2036,329.9785
RE1,PHL_POW_PP_COAL,1,2037,368.2079
RE1,PHL_POW_PP_COAL,1,2038,420.7925
RE1,PHL_POW_PP_COAL,1,2039,462.7697
RE1,PHL_POW_PP_COAL,1,2040,391.2527
RE1,PHL_POW_PP_COAL,1,2041,376.2138
RE1,PHL_POW_PP_COAL,1,2042,375.1874
RE1,PHL_POW_PP_COAL,1,2043,374.5405
RE1,PHL_POW_PP_COAL,1,2044,374.2483
RE1,PHL_POW_PP_COAL,1,2045,374.2849
RE1,PHL_POW_PP_COAL,1,2046,361.4179
RE1,PHL_POW_PP_COAL,1,2047,347.9029
RE1,PHL_POW_PP_COAL,1,2048,346.6692
RE1,PHL_POW_PP_COAL,1,2049,351.4599
RE1,PHL_POW_PP_COAL,1,2050,576.2554
RE1,PHL_POW_PP_COAL,1,2051,604.9564
RE1,PHL_POW_PP_COAL,1,2052,628.651
RE1,PHL_POW_PP_COAL,1,2053,664.0844
RE1,PHL_POW_PP_BIOM_CCS,1,2020,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2021,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2022,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2023,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2024,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2025,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2026,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2027,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2028,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2029,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2030,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2031,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2032,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2033,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2034,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2035,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2036,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2037,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2038,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2039,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2040,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2041,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2042,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2043,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2044,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2045,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2046,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2047,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2048,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2049,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2050,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2051,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2052,0.0
RE1,PHL_POW_PP_BIOM_CCS,1,2053,0.0
RE1,PHL_POW_GEO_OLD,1,2020,38.8081
RE1,PHL_POW_GEO_OLD,1,2021,36.058
RE1,PHL_POW_GEO_OLD,1,2022,37.53
RE1,PHL_POW_GEO_OLD,1,2023,38.628
RE1,PHL_POW_GEO_OLD,1,2024,38.84
RE1,PHL_POW_GEO_OLD,1,2025,39.9658
RE1,PHL_POW_GEO_OLD,1,2026,66.2668
RE1,PHL_POW_GEO_OLD,1,2027,92.7507
RE1,PHL_POW_GEO_OLD,1,2028,119.887
RE1,PHL_POW_GEO_OLD,1,2029,126.0
RE1,PHL_POW_GEO_OLD,1,2030,126.0
RE1,PHL_POW_GEO_OLD,1,2031,126.0
RE1,PHL_POW_GEO_OLD,1,2032,126.0
RE1,PHL_POW_GEO_OLD,1,2033,126.0
RE1,PHL_POW_GEO_OLD,1,2034,126.0
RE1,PHL_POW_GEO_OLD,1,2035,126.0
RE1,PHL_POW_GEO_OLD,1,2036,126.0
RE1,PHL_POW_GEO_OLD,1,2037,126.0
RE1,PHL_POW_GEO_OLD,1,2038,126.0
RE1,PHL_POW_GEO_OLD,1,2039,126.0
RE1,PHL_POW_GEO_OLD,1,2040,126.0
RE1,PHL_POW_GEO_OLD,1,2041,126.0
RE1,PHL_POW_GEO_OLD,1,2042,126.0
RE1,PHL_POW_GEO_OLD,1,2043,126.0
RE1,PHL_POW_GEO_OLD,1,2044,126.0
RE1,PHL_POW_GEO_OLD,1,2045,126.0
RE1,PHL_POW_GEO_OLD,1,2046,126.0
RE1,PHL_POW_GEO_OLD,1,2047,126.0
RE1,PHL_POW_GEO_OLD,1,2048,126.0
RE1,PHL_POW_GEO_OLD,1,2049,126.0
RE1,PHL_POW_GEO_OLD,1,2050,126.0
RE1,PHL_POW_GEO_OLD,1,2051,126.0
RE1,PHL_POW_GEO_OLD,1,2052,126.0
RE1,PHL_POW_GEO_OLD,1,2053,120.0677
RE1,PHL_POW_CHP_COAL_OLD,1,2020,209.448
RE1,PHL_POW_CHP_COAL_OLD,1,2021,223.387
RE1,PHL_POW_CHP_COAL_OLD,1,2022,239.148
RE1,PHL_POW_CHP_COAL_OLD,1,2023,265.514
RE1,PHL_POW_CHP_COAL_OLD,1,2024,285.692
RE1,PHL_POW_CHP_COAL_OLD,1,2025,262.5167
RE1,PHL_POW_CHP_COAL_OLD,1,2026,258.4476
RE1,PHL_POW_CHP_COAL_OLD,1,2027,254.2468
RE1,PHL_POW_CHP_COAL_OLD,1,2028,249.5756
RE1,PHL_POW_CHP_COAL_OLD,1,2029,260.0274
RE1,PHL_POW_CHP_COAL_OLD,1,2030,222.8638
RE1,PHL_POW_CHP_COAL_OLD,1,2031,220.9965
RE1,PHL_POW_CHP_COAL_OLD,1,2032,177.4683
RE1,PHL_POW_CHP_COAL_OLD,1,2033,172.6779
RE1,PHL_POW_CHP_COAL_OLD,1,2034,167.8606
RE1,PHL_POW_CHP_COAL_OLD,1,2035,155.019
RE1,PHL_POW_CHP_COAL_OLD,1,2036,132.1811
RE1,PHL_POW_CHP_COAL_OLD,1,2037,127.1112
RE1,PHL_POW_CHP_COAL_OLD,1,2038,107.4688
RE1,PHL_POW_CHP_COAL_OLD,1,2039,92.5345
RE1,PHL_POW_CHP_COAL_OLD,1,2040,94.6362
RE1,PHL_POW_CHP_COAL_OLD,1,2041,79.7531
RE1,PHL_POW_CHP_COAL_OLD,1,2042,78.5017
RE1,PHL_POW_CHP_COAL_OLD,1,2043,77.558
RE1,PHL_POW_CHP_COAL_OLD,1,2044,76.9476
RE1,PHL_POW_CHP_COAL_OLD,1,2045,77.0765
RE1,PHL_POW_CHP_COAL_OLD,1,2046,84.3031
RE1,PHL_POW_CHP_COAL_OLD,1,2047,94.4133
RE1,PHL_POW_CHP_COAL_OLD,1,2048,95.9647
RE1,PHL_POW_CHP_COAL_OLD,1,2049,95.9362
RE1,PHL_POW_CHP_COAL_OLD,1,2050,100.441
RE1,PHL_POW_CHP_COAL_OLD,1,2051,94.9544
RE1,PHL_POW_CHP_COAL_OLD,1,2052,94.4742
RE1,PHL_POW_CHP_COAL_OLD,1,2053,82.2554
RE1,PHL_POW_CHP_BIOM_OLD,1,2020,4.5
RE1,PHL_POW_CHP_BIOM_OLD,1,2021,5.202
RE1,PHL_POW_CHP_BIOM_OLD,1,2022,4.759
RE1,PHL_POW_CHP_BIOM_OLD,1,2023,5.072
RE1,PHL_POW_CHP_BIOM_OLD,1,2024,5.206
RE1,PHL_POW_CHP_BIOM_OLD,1,2025,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2026,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2027,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2028,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2029,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2030,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2031,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2032,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2033,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2034,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2035,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2036,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2037,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2038,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2039,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2040,2.6221
RE1,PHL_POW_CHP_BIOM_OLD,1,2041,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2042,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2043,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2044,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2045,0.0
RE1,PHL_POW_CHP_BIOM_OLD,1,2046,1.3111
RE1,PHL_POW_CHP_BIOM_OLD,1,2047,1.3111
RE1,PHL_POW_CHP_BIOM_OLD,1,2048,1.3111
RE1,PHL_POW_CHP_BIOM_OLD,1,2049,1.2307
RE1,PHL_POW_CHP_BIOM_OLD,1,2050,1.1185
RE1,PHL_POW_CHP_BIOM_OLD,1,2051,1.1185
RE1,PHL_POW_CHP_BIOM_OLD,1,2052,1.0749
RE1,PHL_POW_CHP_BIOM_OLD,1,2053,1.0716
