Sum of NewCapacity,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row Labels,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,(blank),Grand Total
PHL_TRA_TRUH_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_LIQ,0,107.7105,108.7531,107.7173,108.7173,107.7173,119.4927,119.4927,118.5285,119.4927,118.4927,130.8767,129.9125,130.9125,68.9125,68.8767,191.8732,192.88,191.88,192.8442,191.88,217.4737,217.4379,216.5095,217.4737,216.4737,237.521,236.5926,237.5926,175.5926,175.521,299.6631,300.634,299.634,,5675.0825
PHL_TRA_TRUL_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_LIQ,0,14.4227,15.4236,14.4236,15.4236,14.4236,16.9151,15.9003,16.9151,15.9003,16.9003,17.4804,18.4656,17.4804,9.4804,9.4656,26,26.9862,26.0009,26.9862,26.0009,30.3826,29.3678,30.3826,29.3826,30.3678,32.144,33.1292,32.1587,24.144,24.1292,40.826,41.7974,40.8122,,780.0189
PHL_TRA_VAN_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Total,35000843.99,35001235.48,35000986.13,35000974.96,35001042.45,35000977.01,35001035.23,35001034.18,35001036.21,35001078.39,35000966.1,35001126.41,35001134.05,35001070.54,35000752.71,35001080.69,35001522.88,35001277.27,35001274.39,35001446.97,35000727.49,35002001.4,35001630.91,35001640.11,35001663.1,35001575.82,35001780.74,35001728.22,35001711.69,35002377.63,35000829.46,35002187.3,35001938.64,35001939.17,,1190045628
