1.807462500000000000e+06
1.794399500000000000e+06
1.781268500000000000e+06
1.767419000000000000e+06
1.802816500000000000e+06
1.996662500000000000e+06
2.199314500000000000e+06
2.259620500000000000e+06
2.293961000000000000e+06
2.301846000000000000e+06
2.282186000000000000e+06
2.313072000000000000e+06
2.357161000000000000e+06
2.374842500000000000e+06
2.362619500000000000e+06
2.337899500000000000e+06
2.331786000000000000e+06
2.298311000000000000e+06
2.244307000000000000e+06
2.208921000000000000e+06
2.181019000000000000e+06
2.152087500000000000e+06
2.130345500000000000e+06
2.135187000000000000e+06
2.145684500000000000e+06
2.134577000000000000e+06
2.106457000000000000e+06
2.070362500000000000e+06
2.038642500000000000e+06
2.010674000000000000e+06
1.980724500000000000e+06
1.946911000000000000e+06
1.917373500000000000e+06
1.892118000000000000e+06
1.854098500000000000e+06
1.801497000000000000e+06
1.741913000000000000e+06
1.678724500000000000e+06
1.621910000000000000e+06
1.573101000000000000e+06
1.529665000000000000e+06
1.491837500000000000e+06
1.462925000000000000e+06
1.440649000000000000e+06
1.415649000000000000e+06
1.381837500000000000e+06
1.335332500000000000e+06
1.279615500000000000e+06
1.225795000000000000e+06
1.180772500000000000e+06
1.143683000000000000e+06
1.110748500000000000e+06
1.087285500000000000e+06
1.073886000000000000e+06
1.055957500000000000e+06
1.026062000000000000e+06
9.867095000000000000e+05
9.450375000000000000e+05
9.095125000000000000e+05
8.810860000000000000e+05
8.524100000000000000e+05
8.170085000000000000e+05
7.798885000000000000e+05
7.462070000000000000e+05
7.132255000000000000e+05
6.780510000000000000e+05
6.381320000000000000e+05
5.946535000000000000e+05
5.527795000000000000e+05
5.132005000000000582e+05
4.723145000000000000e+05
4.290685000000000000e+05
3.879595000000000000e+05
3.513050000000000000e+05
3.171285000000000000e+05
2.867185000000000000e+05
2.528605000000000000e+05
2.123810000000000000e+05
1.750005000000000000e+05
1.454360000000000000e+05
1.215200000000000000e+05
1.025370000000000000e+05
8.827550000000000000e+04
7.550600000000000000e+04
6.338650000000000000e+04
5.255150000000000000e+04
4.308150000000000000e+04
3.448350000000000000e+04
2.678600000000000000e+04
2.029100000000000000e+04
1.522650000000000000e+04
1.124750000000000000e+04
7.960500000000000000e+03
5.441500000000000000e+03
3.631500000000000000e+03
2.363000000000000000e+03
1.503500000000000000e+03
9.275000000000000000e+02
5.485000000000000000e+02
3.085000000000000000e+02
